Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
268,NQ 06-26,Backtest,Tom3,Long,1,17534.75,17942.75,1/31/2022 12:02:00 AM,1/31/2022 10:58:00 PM,Buy,ExitOnClose,$8160.00,$121685.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1985.00,$9245.00,$1085.00,1377,
269,NQ 06-26,Backtest,Tom3,Short,1,17864.50,18197.50,2/1/2022 4:02:00 PM,2/1/2022 10:58:00 PM,Sell short,ExitOnClose,($6660.00),$115025.00,$0.00,$0.00,$0.00,$0.00,$0.00,$7095.00,$1060.00,$7720.00,417,
270,NQ 06-26,Backtest,Tom3,Long,1,18202.25,17935.25,2/2/2022 12:02:00 AM,2/2/2022 10:58:00 PM,Buy,ExitOnClose,($5340.00),$109685.00,$0.00,$0.00,$0.00,$0.00,$0.00,$5900.00,$2800.00,$8140.00,1377,
271,NQ 06-26,Backtest,Tom3,Long,1,17930.00,17893.50,2/3/2022 12:02:00 AM,2/3/2022 10:58:00 PM,Buy,ExitOnClose,($730.00),$108955.00,$0.00,$0.00,$0.00,$0.00,$0.00,$7830.00,$445.00,$1175.00,1377,
272,NQ 06-26,Backtest,Tom3,Long,1,17837.25,17724.75,2/4/2022 12:02:00 AM,2/4/2022 10:58:00 PM,Buy,ExitOnClose,($2250.00),$106705.00,$0.00,$0.00,$0.00,$0.00,$0.00,$7845.00,$1415.00,$3665.00,1377,
273,NQ 06-26,Backtest,Tom3,Short,1,17659.75,17688.75,2/7/2022 5:46:00 PM,2/7/2022 10:58:00 PM,Sell short,ExitOnClose,($580.00),$106125.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2990.00,$1320.00,$1900.00,313,
274,NQ 06-26,Backtest,Tom3,Short,1,17717.25,17826.25,2/8/2022 5:09:00 PM,2/8/2022 10:58:00 PM,Sell short,ExitOnClose,($2180.00),$103945.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2820.00,$385.00,$2565.00,350,
275,NQ 06-26,Backtest,Tom3,Long,1,17938.75,17775.00,2/10/2022 2:40:00 PM,2/10/2022 10:58:00 PM,Buy,ExitOnClose,($3275.00),$100670.00,$0.00,$0.00,$0.00,$0.00,$0.00,$4690.00,$3455.00,$6730.00,499,
276,NQ 06-26,Backtest,Tom3,Short,1,17621.25,17345.25,2/11/2022 5:40:00 PM,2/11/2022 10:58:00 PM,Sell short,ExitOnClose,$5520.00,$106190.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1200.00,$7160.00,$1640.00,319,
277,NQ 06-26,Backtest,Tom3,Long,1,17271.25,17338.25,2/14/2022 12:16:00 AM,2/14/2022 10:58:00 PM,Buy,ExitOnClose,$1340.00,$107530.00,$0.00,$0.00,$0.00,$0.00,$0.00,$3160.00,$4100.00,$2760.00,1363,
278,NQ 06-26,Backtest,Tom3,Long,1,17495.25,17663.25,2/15/2022 9:26:00 AM,2/15/2022 10:58:00 PM,Buy,ExitOnClose,$3360.00,$110890.00,$0.00,$0.00,$0.00,$0.00,$0.00,$270.00,$4035.00,$675.00,813,
279,NQ 06-26,Backtest,Tom3,Short,1,17532.25,17672.25,2/16/2022 3:42:00 PM,2/16/2022 10:58:00 PM,Sell short,ExitOnClose,($2800.00),$108090.00,$0.00,$0.00,$0.00,$0.00,$0.00,$3900.00,$1380.00,$4180.00,437,
280,NQ 06-26,Backtest,Tom3,Long,1,17554.75,17242.50,2/17/2022 5:11:00 AM,2/17/2022 10:58:00 PM,Buy,ExitOnClose,($6245.00),$101845.00,$0.00,$0.00,$0.00,$0.00,$0.00,$6820.00,$2235.00,$8480.00,1068,
281,NQ 06-26,Backtest,Tom3,Short,1,17138.00,17078.00,2/18/2022 4:34:00 PM,2/18/2022 10:58:00 PM,Sell short,ExitOnClose,$1200.00,$103045.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1760.00,$2990.00,$1790.00,385,
282,NQ 06-26,Backtest,Tom3,Long,1,16963.50,16819.50,2/21/2022 12:08:00 AM,2/21/2022 6:58:00 PM,Buy,ExitOnClose,($2880.00),$100165.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2890.00,$5525.00,$8405.00,1131,
283,NQ 06-26,Backtest,Tom3,Long,1,16715.00,17005.50,2/22/2022 12:04:00 AM,2/22/2022 10:58:00 PM,Buy,ExitOnClose,$5810.00,$105975.00,$0.00,$0.00,$0.00,$0.00,$0.00,$720.00,$9510.00,$3700.00,1375,
284,NQ 06-26,Backtest,Tom3,Short,1,16937.75,16565.00,2/23/2022 4:04:00 PM,2/23/2022 10:58:00 PM,Sell short,ExitOnClose,$7455.00,$113430.00,$0.00,$0.00,$0.00,$0.00,$0.00,$630.00,$7685.00,$230.00,415,
285,NQ 06-26,Backtest,Tom3,Long,1,16589.75,17027.75,2/24/2022 12:02:00 AM,2/24/2022 10:58:00 PM,Buy,ExitOnClose,$8760.00,$122190.00,$0.00,$0.00,$0.00,$0.00,$0.00,$9635.00,$9515.00,$755.00,1377,
286,NQ 06-26,Backtest,Tom3,Long,1,16983.50,17270.25,2/25/2022 12:02:00 AM,2/25/2022 10:58:00 PM,Buy,ExitOnClose,$5735.00,$127925.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2820.00,$5900.00,$165.00,1377,
287,NQ 06-26,Backtest,Tom3,Long,1,16801.75,17300.75,2/28/2022 12:05:00 AM,2/28/2022 10:58:00 PM,Buy,ExitOnClose,$9980.00,$137905.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$11455.00,$1475.00,1374,
288,NQ 06-26,Backtest,Tom3,Short,1,17215.00,17111.25,3/1/2022 10:40:00 AM,3/1/2022 10:58:00 PM,Sell short,ExitOnClose,$2075.00,$139980.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2805.00,$4655.00,$2580.00,739,
289,NQ 06-26,Backtest,Tom3,Long,1,17009.00,17275.75,3/2/2022 8:20:00 AM,3/2/2022 10:58:00 PM,Buy,ExitOnClose,$5335.00,$145315.00,$0.00,$0.00,$0.00,$0.00,$0.00,$305.00,$7265.00,$1930.00,879,
290,NQ 06-26,Backtest,Tom3,Long,1,17449.00,17144.50,3/3/2022 3:04:00 PM,3/3/2022 10:58:00 PM,Buy,ExitOnClose,($6090.00),$139225.00,$0.00,$0.00,$0.00,$0.00,$0.00,$8235.00,$485.00,$6575.00,475,
291,NQ 06-26,Backtest,Tom3,Long,1,17012.75,16884.50,3/4/2022 1:34:00 AM,3/4/2022 10:58:00 PM,Buy,ExitOnClose,($2565.00),$136660.00,$0.00,$0.00,$0.00,$0.00,$0.00,$3935.00,$2595.00,$5160.00,1285,
292,NQ 06-26,Backtest,Tom3,Long,1,16746.75,16359.25,3/7/2022 12:10:00 AM,3/7/2022 10:58:00 PM,Buy,ExitOnClose,($7750.00),$128910.00,$0.00,$0.00,$0.00,$0.00,$0.00,$7990.00,$4305.00,$12055.00,1369,
293,NQ 06-26,Backtest,Tom3,Long,1,16355.75,16277.50,3/8/2022 12:02:00 AM,3/8/2022 10:58:00 PM,Buy,ExitOnClose,($1565.00),$127345.00,$0.00,$0.00,$0.00,$0.00,$0.00,$3405.00,$7850.00,$9415.00,1377,
294,NQ 06-26,Backtest,Tom3,Long,1,16299.25,16858.25,3/9/2022 12:02:00 AM,3/9/2022 10:58:00 PM,Buy,ExitOnClose,$11180.00,$138525.00,$0.00,$0.00,$0.00,$0.00,$0.00,$220.00,$12095.00,$915.00,1377,
295,NQ 06-26,Backtest,Tom3,Long,1,16515.75,16654.50,3/10/2022 5:06:00 PM,3/10/2022 10:58:00 PM,Buy,ExitOnClose,$2775.00,$141300.00,$0.00,$0.00,$0.00,$0.00,$0.00,$780.00,$4065.00,$1290.00,341,
296,NQ 06-26,Backtest,Tom3,Short,1,16737.50,16392.25,3/11/2022 8:14:00 AM,3/11/2022 10:58:00 PM,Sell short,ExitOnClose,$6905.00,$148205.00,$0.00,$0.00,$0.00,$0.00,$0.00,$4135.00,$7475.00,$570.00,885,
297,NQ 06-26,Backtest,Tom3,Short,1,16332.75,16164.00,3/14/2022 12:51:00 PM,3/14/2022 9:58:00 PM,Sell short,ExitOnClose,$3375.00,$151580.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2855.00,$4620.00,$1245.00,548,
298,NQ 06-26,Backtest,Tom3,Long,1,16065.25,16531.75,3/15/2022 8:22:00 AM,3/15/2022 9:58:00 PM,Buy,ExitOnClose,$9330.00,$160910.00,$0.00,$0.00,$0.00,$0.00,$0.00,$730.00,$10150.00,$820.00,817,
299,NQ 06-26,Backtest,Tom3,Long,1,16643.75,17085.50,3/16/2022 6:54:00 AM,3/16/2022 9:58:00 PM,Buy,ExitOnClose,$8835.00,$169745.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1890.00,$9365.00,$530.00,905,
300,NQ 06-26,Backtest,Tom3,Long,1,17070.75,17134.50,3/16/2022 11:02:00 PM,3/17/2022 9:58:00 PM,Buy,ExitOnClose,$1275.00,$171020.00,$0.00,$0.00,$0.00,$0.00,$0.00,$3310.00,$2960.00,$1685.00,1377,
301,NQ 06-26,Backtest,Tom3,Long,1,17237.75,17522.00,3/18/2022 3:01:00 PM,3/18/2022 9:58:00 PM,Buy,ExitOnClose,$5685.00,$176705.00,$0.00,$0.00,$0.00,$0.00,$0.00,$255.00,$5825.00,$140.00,418,
302,NQ 06-26,Backtest,Tom3,Short,1,17344.25,17477.25,3/21/2022 3:17:00 PM,3/21/2022 9:58:00 PM,Sell short,ExitOnClose,($2660.00),$174045.00,$0.00,$0.00,$0.00,$0.00,$0.00,$3935.00,$1485.00,$4145.00,402,
303,NQ 06-26,Backtest,Tom3,Long,1,17609.25,17742.00,3/22/2022 3:08:00 PM,3/22/2022 9:58:00 PM,Buy,ExitOnClose,$2655.00,$176700.00,$0.00,$0.00,$0.00,$0.00,$0.00,$90.00,$3355.00,$700.00,411,
304,NQ 06-26,Backtest,Tom3,Short,1,17716.00,17848.75,3/24/2022 4:37:00 PM,3/24/2022 9:58:00 PM,Sell short,ExitOnClose,($2655.00),$174045.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2800.00,$935.00,$3590.00,322,
305,NQ 06-26,Backtest,Tom3,Short,1,17739.00,17836.25,3/25/2022 4:18:00 PM,3/25/2022 9:58:00 PM,Sell short,ExitOnClose,($1945.00),$172100.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2130.00,$1605.00,$3550.00,341,
306,NQ 06-26,Backtest,Tom3,Long,1,17966.00,18068.25,3/28/2022 3:56:00 PM,3/28/2022 10:58:00 PM,Buy,ExitOnClose,$2045.00,$174145.00,$0.00,$0.00,$0.00,$0.00,$0.00,$3575.00,$2345.00,$300.00,423,
307,NQ 06-26,Backtest,Tom3,Long,1,18239.50,18316.75,3/29/2022 2:34:00 PM,3/29/2022 10:58:00 PM,Buy,ExitOnClose,$1545.00,$175690.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2415.00,$2310.00,$765.00,505,
308,NQ 06-26,Backtest,Tom3,Long,1,18104.25,18195.00,3/30/2022 9:25:00 PM,3/30/2022 10:58:00 PM,Buy,ExitOnClose,$1815.00,$177505.00,$0.00,$0.00,$0.00,$0.00,$0.00,$115.00,$1920.00,$105.00,94,
309,NQ 06-26,Backtest,Tom3,Long,1,18078.50,18001.00,3/31/2022 3:49:00 PM,3/31/2022 10:58:00 PM,Buy,ExitOnClose,($1550.00),$175955.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2735.00,$2060.00,$3610.00,430,
310,NQ 06-26,Backtest,Tom3,Long,1,17843.75,17930.25,4/1/2022 6:00:00 PM,4/1/2022 10:58:00 PM,Buy,ExitOnClose,$1730.00,$177685.00,$0.00,$0.00,$0.00,$0.00,$0.00,$650.00,$2290.00,$560.00,299,
311,NQ 06-26,Backtest,Tom3,Long,1,18136.25,18249.75,4/4/2022 3:57:00 PM,4/4/2022 10:58:00 PM,Buy,ExitOnClose,$2270.00,$179955.00,$0.00,$0.00,$0.00,$0.00,$0.00,$850.00,$2490.00,$220.00,422,
312,NQ 06-26,Backtest,Tom3,Long,1,18065.25,17944.75,4/5/2022 4:13:00 PM,4/5/2022 10:58:00 PM,Buy,ExitOnClose,($2410.00),$177545.00,$0.00,$0.00,$0.00,$0.00,$0.00,$3975.00,$135.00,$2545.00,406,
313,NQ 06-26,Backtest,Tom3,Long,1,17690.25,17581.00,4/6/2022 1:32:00 PM,4/6/2022 10:58:00 PM,Buy,ExitOnClose,($2185.00),$175360.00,$0.00,$0.00,$0.00,$0.00,$0.00,$4185.00,$975.00,$3160.00,567,
314,NQ 06-26,Backtest,Tom3,Short,1,17493.25,17623.50,4/7/2022 5:40:00 PM,4/7/2022 10:58:00 PM,Sell short,ExitOnClose,($2605.00),$172755.00,$0.00,$0.00,$0.00,$0.00,$0.00,$4535.00,$1800.00,$4405.00,319,
315,NQ 06-26,Backtest,Tom3,Short,1,17500.00,17415.50,4/8/2022 3:35:00 PM,4/8/2022 10:58:00 PM,Sell short,ExitOnClose,$1690.00,$174445.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1690.00,$2065.00,$375.00,444,
316,NQ 06-26,Backtest,Tom3,Long,1,17135.25,17090.25,4/11/2022 4:47:00 PM,4/11/2022 10:58:00 PM,Buy,ExitOnClose,($900.00),$173545.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1285.00,$1645.00,$2545.00,372,
317,NQ 06-26,Backtest,Tom3,Short,1,17285.00,17037.25,4/12/2022 2:36:00 PM,4/12/2022 10:58:00 PM,Sell short,ExitOnClose,$4955.00,$178500.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1710.00,$6350.00,$1395.00,503,
318,NQ 06-26,Backtest,Tom3,Short,1,17232.75,17301.50,4/13/2022 5:16:00 PM,4/13/2022 10:58:00 PM,Sell short,ExitOnClose,($1375.00),$177125.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2400.00,$400.00,$1775.00,343,
319,NQ 06-26,Backtest,Tom3,Long,1,17151.00,16981.50,4/14/2022 4:08:00 PM,4/14/2022 10:58:00 PM,Buy,ExitOnClose,($3390.00),$173735.00,$0.00,$0.00,$0.00,$0.00,$0.00,$3765.00,$440.00,$3830.00,411,
320,NQ 06-26,Backtest,Tom3,Long,1,16913.50,17046.25,4/18/2022 12:09:00 AM,4/18/2022 10:58:00 PM,Buy,ExitOnClose,$2655.00,$176390.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1955.00,$3505.00,$850.00,1370,
321,NQ 06-26,Backtest,Tom3,Long,1,16928.50,17178.00,4/19/2022 11:30:00 AM,4/19/2022 10:58:00 PM,Buy,ExitOnClose,$4990.00,$181380.00,$0.00,$0.00,$0.00,$0.00,$0.00,$285.00,$7995.00,$3005.00,689,
322,NQ 06-26,Backtest,Tom3,Short,1,17366.25,17157.25,4/20/2022 2:08:00 PM,4/20/2022 10:58:00 PM,Sell short,ExitOnClose,$4180.00,$185560.00,$0.00,$0.00,$0.00,$0.00,$0.00,$265.00,$6470.00,$2290.00,531,
323,NQ 06-26,Backtest,Tom3,Short,1,17125.50,16805.75,4/21/2022 5:42:00 PM,4/21/2022 10:58:00 PM,Sell short,ExitOnClose,$6395.00,$191955.00,$0.00,$0.00,$0.00,$0.00,$0.00,$60.00,$7435.00,$1040.00,317,
324,NQ 06-26,Backtest,Tom3,Short,1,16677.25,16403.25,4/22/2022 4:31:00 PM,4/22/2022 10:58:00 PM,Sell short,ExitOnClose,$5480.00,$197435.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1650.00,$5880.00,$400.00,388,
325,NQ 06-26,Backtest,Tom3,Long,1,16414.50,16613.25,4/25/2022 12:02:00 AM,4/25/2022 10:58:00 PM,Buy,ExitOnClose,$3975.00,$201410.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2885.00,$4430.00,$455.00,1377,
326,NQ 06-26,Backtest,Tom3,Short,1,16421.75,15911.50,4/26/2022 3:42:00 PM,4/26/2022 10:58:00 PM,Sell short,ExitOnClose,$10205.00,$211615.00,$0.00,$0.00,$0.00,$0.00,$0.00,$380.00,$10680.00,$475.00,437,
327,NQ 06-26,Backtest,Tom3,Long,1,15968.50,16256.50,4/27/2022 12:02:00 AM,4/27/2022 10:58:00 PM,Buy,ExitOnClose,$5760.00,$217375.00,$0.00,$0.00,$0.00,$0.00,$0.00,$80.00,$7460.00,$1700.00,1377,
328,NQ 06-26,Backtest,Tom3,Long,1,16413.00,16416.00,4/28/2022 9:38:00 AM,4/28/2022 10:58:00 PM,Buy,ExitOnClose,$60.00,$217435.00,$0.00,$0.00,$0.00,$0.00,$0.00,$5875.00,$4305.00,$4245.00,801,
329,NQ 06-26,Backtest,Tom3,Long,1,16288.25,15975.50,4/29/2022 12:03:00 AM,4/29/2022 10:58:00 PM,Buy,ExitOnClose,($6255.00),$211180.00,$0.00,$0.00,$0.00,$0.00,$0.00,$7405.00,$4620.00,$10875.00,1376,
330,NQ 06-26,Backtest,Tom3,Long,1,15906.75,16136.75,5/2/2022 12:30:00 AM,5/2/2022 10:58:00 PM,Buy,ExitOnClose,$4600.00,$215780.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2215.00,$5280.00,$680.00,1349,
331,NQ 06-26,Backtest,Tom3,Long,1,16134.50,16202.50,5/3/2022 12:02:00 AM,5/3/2022 10:58:00 PM,Buy,ExitOnClose,$1360.00,$217140.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1595.00,$2710.00,$1350.00,1377,
332,NQ 06-26,Backtest,Tom3,Long,1,16062.00,16577.75,5/4/2022 4:08:00 PM,5/4/2022 10:58:00 PM,Buy,ExitOnClose,$10315.00,$227455.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1855.00,$11590.00,$1275.00,411,
333,NQ 06-26,Backtest,Tom3,Long,1,16592.75,15993.25,5/5/2022 12:02:00 AM,5/5/2022 10:58:00 PM,Buy,ExitOnClose,($11990.00),$215465.00,$0.00,$0.00,$0.00,$0.00,$0.00,$16025.00,$830.00,$12820.00,1377,
334,NQ 06-26,Backtest,Tom3,Short,1,15679.50,15756.75,5/6/2022 3:41:00 PM,5/6/2022 10:58:00 PM,Sell short,ExitOnClose,($1545.00),$213920.00,$0.00,$0.00,$0.00,$0.00,$0.00,$6710.00,$1485.00,$3030.00,438,
335,NQ 06-26,Backtest,Tom3,Long,1,15472.50,15291.25,5/9/2022 12:45:00 PM,5/9/2022 10:58:00 PM,Buy,ExitOnClose,($3625.00),$210295.00,$0.00,$0.00,$0.00,$0.00,$0.00,$5020.00,$3390.00,$7015.00,614,
336,NQ 06-26,Backtest,Tom3,Long,1,15212.00,15416.75,5/10/2022 2:28:00 AM,5/10/2022 10:58:00 PM,Buy,ExitOnClose,$4095.00,$214390.00,$0.00,$0.00,$0.00,$0.00,$0.00,$55.00,$8425.00,$4330.00,1231,
337,NQ 06-26,Backtest,Tom3,Short,1,15361.25,15097.25,5/11/2022 2:37:00 PM,5/11/2022 10:58:00 PM,Sell short,ExitOnClose,$5280.00,$219670.00,$0.00,$0.00,$0.00,$0.00,$0.00,$4070.00,$6730.00,$1450.00,502,
338,NQ 06-26,Backtest,Tom3,Short,1,15040.75,14952.00,5/12/2022 4:21:00 PM,5/12/2022 10:58:00 PM,Sell short,ExitOnClose,$1775.00,$221445.00,$0.00,$0.00,$0.00,$0.00,$0.00,$3565.00,$5310.00,$3535.00,398,
339,NQ 06-26,Backtest,Tom3,Long,1,15104.50,15448.00,5/13/2022 1:48:00 AM,5/13/2022 10:58:00 PM,Buy,ExitOnClose,$6870.00,$228315.00,$0.00,$0.00,$0.00,$0.00,$0.00,$230.00,$8275.00,$1405.00,1271,
340,NQ 06-26,Backtest,Tom3,Long,1,15561.75,15320.25,5/16/2022 12:16:00 AM,5/16/2022 10:58:00 PM,Buy,ExitOnClose,($4830.00),$223485.00,$0.00,$0.00,$0.00,$0.00,$0.00,$5705.00,$465.00,$5295.00,1363,
341,NQ 06-26,Backtest,Tom3,Long,1,15546.75,15662.00,5/17/2022 10:22:00 AM,5/17/2022 10:58:00 PM,Buy,ExitOnClose,$2305.00,$225790.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2640.00,$2350.00,$45.00,757,
342,NQ 06-26,Backtest,Tom3,Short,1,15379.75,14982.50,5/18/2022 3:59:00 PM,5/18/2022 10:58:00 PM,Sell short,ExitOnClose,$7945.00,$233735.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1335.00,$8615.00,$670.00,420,
343,NQ 06-26,Backtest,Tom3,Short,1,14842.00,14988.50,5/19/2022 9:38:00 AM,5/19/2022 10:58:00 PM,Sell short,ExitOnClose,($2930.00),$230805.00,$0.00,$0.00,$0.00,$0.00,$0.00,$6420.00,$1035.00,$3965.00,801,
344,NQ 06-26,Backtest,Tom3,Short,1,14990.00,14922.25,5/20/2022 4:15:00 PM,5/20/2022 10:58:00 PM,Sell short,ExitOnClose,$1355.00,$232160.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1000.00,$8250.00,$6895.00,404,
345,NQ 06-26,Backtest,Tom3,Long,1,14984.25,15142.50,5/23/2022 12:02:00 AM,5/23/2022 10:58:00 PM,Buy,ExitOnClose,$3165.00,$235325.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2285.00,$3550.00,$385.00,1376,
346,NQ 06-26,Backtest,Tom3,Long,1,14920.00,14894.75,5/24/2022 12:09:00 AM,5/24/2022 10:58:00 PM,Buy,ExitOnClose,($505.00),$234820.00,$0.00,$0.00,$0.00,$0.00,$0.00,$5150.00,$1285.00,$1790.00,1370,
347,NQ 06-26,Backtest,Tom3,Short,1,14968.75,14972.00,5/25/2022 4:30:00 PM,5/25/2022 10:58:00 PM,Sell short,ExitOnClose,($65.00),$234755.00,$0.00,$0.00,$0.00,$0.00,$0.00,$3070.00,$2240.00,$2305.00,389,
348,NQ 06-26,Backtest,Tom3,Long,1,15196.25,15346.75,5/26/2022 3:55:00 PM,5/26/2022 10:58:00 PM,Buy,ExitOnClose,$3010.00,$237765.00,$0.00,$0.00,$0.00,$0.00,$0.00,$385.00,$4660.00,$1650.00,424,
349,NQ 06-26,Backtest,Tom3,Long,1,15581.50,15803.75,5/27/2022 3:40:00 PM,5/27/2022 10:58:00 PM,Buy,ExitOnClose,$4445.00,$242210.00,$0.00,$0.00,$0.00,$0.00,$0.00,$925.00,$4500.00,$55.00,439,
350,NQ 06-26,Backtest,Tom3,Long,1,15623.75,15739.50,5/31/2022 4:04:00 PM,5/31/2022 10:58:00 PM,Buy,ExitOnClose,$2315.00,$244525.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1150.00,$4620.00,$2305.00,415,
351,NQ 06-26,Backtest,Tom3,Short,1,15894.75,15620.50,6/1/2022 3:39:00 PM,6/1/2022 10:58:00 PM,Sell short,ExitOnClose,$5485.00,$250010.00,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$7075.00,$1590.00,440,
352,NQ 06-26,Backtest,Tom3,Short,1,15596.00,15986.50,6/2/2022 3:26:00 PM,6/2/2022 10:58:00 PM,Sell short,ExitOnClose,($7810.00),$242200.00,$0.00,$0.00,$0.00,$0.00,$0.00,$7880.00,$1345.00,$9155.00,453,
353,NQ 06-26,Backtest,Tom3,Short,1,15710.25,15635.75,6/3/2022 3:46:00 PM,6/3/2022 10:58:00 PM,Sell short,ExitOnClose,$1490.00,$243690.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2145.00,$2420.00,$930.00,433,
354,NQ 06-26,Backtest,Tom3,Short,1,15730.00,15694.50,6/6/2022 5:36:00 PM,6/6/2022 10:58:00 PM,Sell short,ExitOnClose,$710.00,$244400.00,$0.00,$0.00,$0.00,$0.00,$0.00,$855.00,$2220.00,$1510.00,323,
355,NQ 06-26,Backtest,Tom3,Short,1,15714.75,15767.00,6/7/2022 4:36:00 PM,6/7/2022 10:58:00 PM,Sell short,ExitOnClose,($1045.00),$243355.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2235.00,$1330.00,$2375.00,383,
356,NQ 06-26,Backtest,Tom3,Short,1,15500.00,15382.75,6/9/2022 9:05:00 PM,6/9/2022 10:58:00 PM,Sell short,ExitOnClose,$2345.00,$245700.00,$0.00,$0.00,$0.00,$0.00,$0.00,$30.00,$3270.00,$925.00,113,
357,NQ 06-26,Backtest,Tom3,Long,1,15383.50,14939.25,6/10/2022 12:02:00 AM,6/10/2022 10:58:00 PM,Buy,ExitOnClose,($8885.00),$236815.00,$0.00,$0.00,$0.00,$0.00,$0.00,$9655.00,$735.00,$9620.00,1374,
358,NQ 06-26,Backtest,Tom3,Long,1,14790.50,14408.00,6/13/2022 12:06:00 AM,6/13/2022 10:58:00 PM,Buy,ExitOnClose,($7650.00),$229165.00,$0.00,$0.00,$0.00,$0.00,$0.00,$9075.00,$265.00,$7915.00,1373,
359,NQ 06-26,Backtest,Tom3,Short,1,14727.00,14685.00,6/15/2022 8:49:00 PM,6/15/2022 10:58:00 PM,Sell short,ExitOnClose,$840.00,$230005.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2375.00,$2310.00,$1470.00,130,
360,NQ 06-26,Backtest,Tom3,Short,1,14566.25,14251.50,6/16/2022 8:36:00 AM,6/16/2022 10:58:00 PM,Sell short,ExitOnClose,$6295.00,$236300.00,$0.00,$0.00,$0.00,$0.00,$0.00,$50.00,$8925.00,$2630.00,863,
361,NQ 06-26,Backtest,Tom3,Short,1,14202.50,14358.25,6/17/2022 4:43:00 PM,6/17/2022 10:58:00 PM,Sell short,ExitOnClose,($3115.00),$233185.00,$0.00,$0.00,$0.00,$0.00,$0.00,$4900.00,$640.00,$3755.00,376,
362,NQ 06-26,Backtest,Tom3,Long,1,14652.25,14639.00,6/21/2022 3:58:00 PM,6/21/2022 10:58:00 PM,Buy,ExitOnClose,($265.00),$232920.00,$0.00,$0.00,$0.00,$0.00,$0.00,$775.00,$1550.00,$1815.00,421,
363,NQ 06-26,Backtest,Tom3,Long,1,14388.50,14594.00,6/22/2022 9:25:00 AM,6/22/2022 10:58:00 PM,Buy,ExitOnClose,$4110.00,$237030.00,$0.00,$0.00,$0.00,$0.00,$0.00,$330.00,$8175.00,$4065.00,814,
364,NQ 06-26,Backtest,Tom3,Short,1,14817.75,14738.25,6/23/2022 9:53:00 PM,6/23/2022 10:58:00 PM,Sell short,ExitOnClose,$1590.00,$238620.00,$0.00,$0.00,$0.00,$0.00,$0.00,$10.00,$1700.00,$110.00,66,
365,NQ 06-26,Backtest,Tom3,Long,1,15022.25,15169.25,6/24/2022 3:51:00 PM,6/24/2022 10:58:00 PM,Buy,ExitOnClose,$2940.00,$241560.00,$0.00,$0.00,$0.00,$0.00,$0.00,$605.00,$3555.00,$615.00,428,
366,NQ 06-26,Backtest,Tom3,Short,1,15094.00,15124.25,6/27/2022 3:48:00 PM,6/27/2022 10:58:00 PM,Sell short,ExitOnClose,($605.00),$240955.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2180.00,$965.00,$1570.00,431,
367,NQ 06-26,Backtest,Tom3,Short,1,15026.50,14731.25,6/28/2022 4:38:00 PM,6/28/2022 10:58:00 PM,Sell short,ExitOnClose,$5905.00,$246860.00,$0.00,$0.00,$0.00,$0.00,$0.00,$325.00,$6270.00,$365.00,381,
368,NQ 06-26,Backtest,Tom3,Long,1,14563.50,14572.00,6/30/2022 8:39:00 AM,6/30/2022 10:58:00 PM,Buy,ExitOnClose,$170.00,$247030.00,$0.00,$0.00,$0.00,$0.00,$0.00,$3220.00,$3460.00,$3290.00,860,
