Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
227,NQ 06-26,Backtest,NQPivots,Short,1,15921.50,15897.50,12/30/2020 3:41:00 PM,12/30/2020 10:00:00 PM,Sell short,Exit on session close,$474.84,$22818.68,$5.16,$0.00,$0.00,$0.00,$0.00,$160.00,$955.00,$480.16,380,
228,NQ 06-26,Backtest,NQPivots,Long,1,15891.75,15941.75,12/31/2020 3:37:00 PM,12/31/2020 9:58:00 PM,Buy,Profit target,$994.84,$23813.52,$5.16,$0.00,$0.00,$0.00,$0.00,$840.00,$1000.00,$5.16,382,
229,NQ 06-26,Backtest,NQPivots,Short,1,15952.75,15932.25,1/4/2021 3:35:00 PM,1/4/2021 3:43:00 PM,Sell short,Close position,$404.84,$24218.36,$5.16,$0.00,$0.00,$0.00,$0.00,$145.00,$825.00,$420.16,9,
230,NQ 06-26,Backtest,NQPivots,Long,1,15932.25,15951.50,1/4/2021 3:43:00 PM,1/4/2021 3:52:00 PM,Buy,Close position,$379.84,$24598.20,$5.16,$0.00,$0.00,$0.00,$0.00,$170.00,$630.00,$250.16,10,
231,NQ 06-26,Backtest,NQPivots,Short,1,15951.50,15901.50,1/4/2021 3:52:00 PM,1/4/2021 4:13:00 PM,Sell short,Profit target,$994.84,$25593.04,$5.16,$0.00,$0.00,$0.00,$0.00,$75.00,$1000.00,$5.16,22,
232,NQ 06-26,Backtest,NQPivots,Short,1,15987.75,15937.75,1/12/2021 3:41:00 PM,1/12/2021 3:50:00 PM,Sell short,Profit target,$994.84,$26587.88,$5.16,$0.00,$0.00,$0.00,$0.00,$75.00,$1000.00,$5.16,10,
233,NQ 06-26,Backtest,NQPivots,Long,1,15939.00,15838.50,1/12/2021 3:58:00 PM,1/12/2021 6:12:00 PM,Buy,Stop loss,($2015.16),$24572.72,$5.16,$0.00,$0.00,$0.00,$0.00,$2010.00,$835.00,$2850.16,135,
234,NQ 06-26,Backtest,NQPivots,Short,1,15982.50,15932.50,1/13/2021 3:55:00 PM,1/13/2021 4:05:00 PM,Sell short,Profit target,$994.84,$25567.56,$5.16,$0.00,$0.00,$0.00,$0.00,$265.00,$1000.00,$5.16,11,
235,NQ 06-26,Backtest,NQPivots,Short,1,16049.00,15999.00,1/14/2021 3:38:00 PM,1/14/2021 6:41:00 PM,Sell short,Profit target,$994.84,$26562.40,$5.16,$0.00,$0.00,$0.00,$0.00,$660.00,$1000.00,$5.16,184,
236,NQ 06-26,Backtest,NQPivots,Long,1,16440.50,16407.00,1/22/2021 3:53:00 PM,1/22/2021 10:00:00 PM,Buy,Exit on session close,($675.16),$25887.24,$5.16,$0.00,$0.00,$0.00,$0.00,$1285.00,$195.00,$870.16,368,
237,NQ 06-26,Backtest,NQPivots,Long,1,16504.75,16554.75,1/26/2021 3:48:00 PM,1/26/2021 4:06:00 PM,Buy,Profit target,$994.84,$26882.08,$5.16,$0.00,$0.00,$0.00,$0.00,$305.00,$1000.00,$5.16,19,
238,NQ 06-26,Backtest,NQPivots,Short,1,16270.50,16371.00,1/28/2021 3:48:00 PM,1/28/2021 5:11:00 PM,Sell short,Stop loss,($2015.16),$24866.92,$5.16,$0.00,$0.00,$0.00,$0.00,$2010.00,$820.00,$2835.16,84,
239,NQ 06-26,Backtest,NQPivots,Short,1,16042.25,16142.75,2/1/2021 3:55:00 PM,2/1/2021 4:29:00 PM,Sell short,Stop loss,($2015.16),$22851.76,$5.16,$0.00,$0.00,$0.00,$0.00,$2010.00,$375.00,$2390.16,35,
240,NQ 06-26,Backtest,NQPivots,Short,1,16530.25,16480.25,2/3/2021 3:34:00 PM,2/3/2021 4:21:00 PM,Sell short,Profit target,$994.84,$23846.60,$5.16,$0.00,$0.00,$0.00,$0.00,$1130.00,$1000.00,$5.16,48,
241,NQ 06-26,Backtest,NQPivots,Short,1,16483.50,16584.00,2/4/2021 3:37:00 PM,2/4/2021 9:55:00 PM,Sell short,Stop loss,($2015.16),$21831.44,$5.16,$0.00,$0.00,$0.00,$0.00,$2010.00,$770.00,$2785.16,379,
242,NQ 06-26,Backtest,NQPivots,Long,1,16730.75,16780.75,2/9/2021 3:37:00 PM,2/9/2021 4:19:00 PM,Buy,Profit target,$994.84,$22826.28,$5.16,$0.00,$0.00,$0.00,$0.00,$455.00,$1000.00,$5.16,43,
243,NQ 06-26,Backtest,NQPivots,Short,1,16763.75,16713.75,2/11/2021 3:37:00 PM,2/11/2021 6:27:00 PM,Sell short,Profit target,$994.84,$23821.12,$5.16,$0.00,$0.00,$0.00,$0.00,$665.00,$1000.00,$5.16,171,
244,NQ 06-26,Backtest,NQPivots,Short,1,16889.50,16839.50,2/16/2021 3:34:00 PM,2/16/2021 5:26:00 PM,Sell short,Profit target,$994.84,$24815.96,$5.16,$0.00,$0.00,$0.00,$0.00,$785.00,$1000.00,$5.16,113,
245,NQ 06-26,Backtest,NQPivots,Short,1,16731.75,16681.75,2/19/2021 3:33:00 PM,2/19/2021 6:21:00 PM,Sell short,Profit target,$994.84,$25810.80,$5.16,$0.00,$0.00,$0.00,$0.00,$425.00,$1000.00,$5.16,169,
246,NQ 06-26,Backtest,NQPivots,Long,1,16326.00,16225.50,2/25/2021 3:37:00 PM,2/25/2021 4:05:00 PM,Buy,Stop loss,($2015.16),$23795.64,$5.16,$0.00,$0.00,$0.00,$0.00,$2010.00,$345.00,$2360.16,29,
247,NQ 06-26,Backtest,NQPivots,Short,1,16016.00,15966.00,2/26/2021 3:35:00 PM,2/26/2021 3:52:00 PM,Sell short,Profit target,$994.84,$24790.48,$5.16,$0.00,$0.00,$0.00,$0.00,$1385.00,$1000.00,$5.16,18,
248,NQ 06-26,Backtest,NQPivots,Long,1,15681.50,15731.50,3/8/2021 3:42:00 PM,3/8/2021 3:45:00 PM,Buy,Profit target,$994.84,$25785.32,$5.16,$0.00,$0.00,$0.00,$0.00,$15.00,$1000.00,$5.16,4,
249,NQ 06-26,Backtest,NQPivots,Long,1,15697.00,15596.50,3/8/2021 3:57:00 PM,3/8/2021 4:04:00 PM,Buy,Stop loss,($2015.16),$23770.16,$5.16,$0.00,$0.00,$0.00,$0.00,$2010.00,$5.00,$2020.16,8,
250,NQ 06-26,Backtest,NQPivots,Long,1,15977.50,16027.50,3/15/2021 2:36:00 PM,3/15/2021 2:57:00 PM,Buy,Profit target,$994.84,$24765.00,$5.16,$0.00,$0.00,$0.00,$0.00,$590.00,$1000.00,$5.16,22,
251,NQ 06-26,Backtest,NQPivots,Short,1,16027.75,15977.75,3/15/2021 3:17:00 PM,3/15/2021 3:27:00 PM,Sell short,Profit target,$994.84,$25759.84,$5.16,$0.00,$0.00,$0.00,$0.00,$170.00,$1000.00,$5.16,11,
252,NQ 06-26,Backtest,NQPivots,Long,1,15974.00,16024.00,3/15/2021 3:41:00 PM,3/15/2021 3:52:00 PM,Buy,Profit target,$994.84,$26754.68,$5.16,$0.00,$0.00,$0.00,$0.00,$70.00,$1000.00,$5.16,12,
253,NQ 06-26,Backtest,NQPivots,Long,1,15822.50,15872.50,3/19/2021 2:49:00 PM,3/19/2021 2:58:00 PM,Buy,Profit target,$994.84,$27749.52,$5.16,$0.00,$0.00,$0.00,$0.00,$405.00,$1000.00,$5.16,10,
254,NQ 06-26,Backtest,NQPivots,Long,1,15823.50,15873.50,3/19/2021 3:23:00 PM,3/19/2021 3:40:00 PM,Buy,Profit target,$994.84,$28744.36,$5.16,$0.00,$0.00,$0.00,$0.00,$630.00,$1000.00,$5.16,18,
255,NQ 06-26,Backtest,NQPivots,Long,1,16052.25,16102.25,3/24/2021 3:55:00 PM,3/24/2021 4:26:00 PM,Buy,Profit target,$994.84,$29739.20,$5.16,$0.00,$0.00,$0.00,$0.00,$80.00,$1000.00,$5.16,32,
256,NQ 06-26,Backtest,NQPivots,Long,1,15841.25,15891.25,3/25/2021 2:39:00 PM,3/25/2021 3:04:00 PM,Buy,Profit target,$994.84,$30734.04,$5.16,$0.00,$0.00,$0.00,$0.00,$1195.00,$1000.00,$5.16,26,
257,NQ 06-26,Backtest,NQPivots,Short,1,15888.75,15838.75,3/26/2021 3:10:00 PM,3/26/2021 3:24:00 PM,Sell short,Profit target,$994.84,$31728.88,$5.16,$0.00,$0.00,$0.00,$0.00,$150.00,$1000.00,$5.16,15,
258,NQ 06-26,Backtest,NQPivots,Short,1,15893.50,15843.50,3/26/2021 3:51:00 PM,3/26/2021 4:13:00 PM,Sell short,Profit target,$994.84,$32723.72,$5.16,$0.00,$0.00,$0.00,$0.00,$110.00,$1000.00,$5.16,23,
259,NQ 06-26,Backtest,NQPivots,Long,1,16011.50,15911.00,3/29/2021 3:36:00 PM,3/29/2021 4:01:00 PM,Buy,Stop loss,($2015.16),$30708.56,$5.16,$0.00,$0.00,$0.00,$0.00,$2010.00,$540.00,$2555.16,26,
260,NQ 06-26,Backtest,NQPivots,Long,1,16628.00,16678.00,4/6/2021 3:35:00 PM,4/6/2021 4:56:00 PM,Buy,Profit target,$994.84,$31703.40,$5.16,$0.00,$0.00,$0.00,$0.00,$575.00,$1000.00,$5.16,82,
261,NQ 06-26,Backtest,NQPivots,Long,1,16623.75,16673.75,4/7/2021 3:47:00 PM,4/7/2021 4:20:00 PM,Buy,Profit target,$994.84,$32698.24,$5.16,$0.00,$0.00,$0.00,$0.00,$65.00,$1000.00,$5.16,34,
262,NQ 06-26,Backtest,NQPivots,Long,1,17026.00,16925.50,4/14/2021 3:44:00 PM,4/14/2021 5:23:00 PM,Buy,Stop loss,($2015.16),$30683.08,$5.16,$0.00,$0.00,$0.00,$0.00,$2010.00,$190.00,$2205.16,100,
263,NQ 06-26,Backtest,NQPivots,Long,1,16955.00,16854.50,4/20/2021 3:39:00 PM,4/20/2021 4:54:00 PM,Buy,Stop loss,($2015.16),$28667.92,$5.16,$0.00,$0.00,$0.00,$0.00,$2010.00,$705.00,$2720.16,76,
264,NQ 06-26,Backtest,NQPivots,Long,1,16841.75,16891.75,4/21/2021 3:52:00 PM,4/21/2021 5:16:00 PM,Buy,Profit target,$994.84,$29662.76,$5.16,$0.00,$0.00,$0.00,$0.00,$445.00,$1000.00,$5.16,85,
265,NQ 06-26,Backtest,NQPivots,Long,1,16961.00,16860.50,4/22/2021 3:39:00 PM,4/22/2021 7:20:00 PM,Buy,Stop loss,($2015.16),$27647.60,$5.16,$0.00,$0.00,$0.00,$0.00,$2010.00,$885.00,$2900.16,222,
266,NQ 06-26,Backtest,NQPivots,Long,1,17002.25,16955.50,4/28/2021 3:50:00 PM,4/28/2021 10:00:00 PM,Buy,Exit on session close,($940.16),$26707.44,$5.16,$0.00,$0.00,$0.00,$0.00,$1275.00,$810.00,$1750.16,371,
267,NQ 06-26,Backtest,NQPivots,Short,1,16952.00,16902.00,5/3/2021 3:36:00 PM,5/3/2021 4:55:00 PM,Sell short,Profit target,$994.84,$27702.28,$5.16,$0.00,$0.00,$0.00,$0.00,$1120.00,$1000.00,$5.16,80,
268,NQ 06-26,Backtest,NQPivots,Short,1,16669.75,16619.75,5/5/2021 3:37:00 PM,5/5/2021 4:05:00 PM,Sell short,Profit target,$994.84,$28697.12,$5.16,$0.00,$0.00,$0.00,$0.00,$1060.00,$1000.00,$5.16,29,
269,NQ 06-26,Backtest,NQPivots,Long,1,16541.50,16591.50,5/6/2021 3:39:00 PM,5/6/2021 5:37:00 PM,Buy,Profit target,$994.84,$29691.96,$5.16,$0.00,$0.00,$0.00,$0.00,$1845.00,$1000.00,$5.16,119,
270,NQ 06-26,Backtest,NQPivots,Short,1,16401.75,16351.75,5/18/2021 3:43:00 PM,5/18/2021 8:35:00 PM,Sell short,Profit target,$994.84,$30686.80,$5.16,$0.00,$0.00,$0.00,$0.00,$1105.00,$1000.00,$5.16,293,
271,NQ 06-26,Backtest,NQPivots,Short,1,16600.75,16550.75,5/21/2021 3:34:00 PM,5/21/2021 3:46:00 PM,Sell short,Profit target,$994.84,$31681.64,$5.16,$0.00,$0.00,$0.00,$0.00,$185.00,$1000.00,$5.16,13,
272,NQ 06-26,Backtest,NQPivots,Short,1,16749.25,16699.25,5/25/2021 3:38:00 PM,5/25/2021 4:35:00 PM,Sell short,Profit target,$994.84,$32676.48,$5.16,$0.00,$0.00,$0.00,$0.00,$425.00,$1000.00,$5.16,58,
273,NQ 06-26,Backtest,NQPivots,Short,1,16749.75,16763.00,5/26/2021 3:36:00 PM,5/26/2021 10:00:00 PM,Sell short,Exit on session close,($270.16),$32406.32,$5.16,$0.00,$0.00,$0.00,$0.00,$710.00,$665.00,$935.16,385,
274,NQ 06-26,Backtest,NQPivots,Short,1,16768.50,16718.50,6/1/2021 3:57:00 PM,6/1/2021 4:15:00 PM,Sell short,Profit target,$994.84,$33401.16,$5.16,$0.00,$0.00,$0.00,$0.00,$480.00,$1000.00,$5.16,19,
275,NQ 06-26,Backtest,NQPivots,Short,1,16758.75,16708.75,6/2/2021 3:50:00 PM,6/2/2021 7:23:00 PM,Sell short,Profit target,$994.84,$34396.00,$5.16,$0.00,$0.00,$0.00,$0.00,$290.00,$1000.00,$5.16,214,
276,NQ 06-26,Backtest,NQPivots,Long,1,16819.75,16862.25,6/7/2021 3:37:00 PM,6/7/2021 10:00:00 PM,Buy,Exit on session close,$844.84,$35240.84,$5.16,$0.00,$0.00,$0.00,$0.00,$935.00,$985.00,$140.16,384,
277,NQ 06-26,Backtest,NQPivots,Short,1,16915.00,16877.50,6/9/2021 3:52:00 PM,6/9/2021 10:00:00 PM,Sell short,Exit on session close,$744.84,$35985.68,$5.16,$0.00,$0.00,$0.00,$0.00,$510.00,$920.00,$175.16,369,
278,NQ 06-26,Backtest,NQPivots,Long,1,17057.75,17107.75,6/14/2021 3:40:00 PM,6/14/2021 3:51:00 PM,Buy,Profit target,$994.84,$36980.52,$5.16,$0.00,$0.00,$0.00,$0.00,$15.00,$1000.00,$5.16,12,
279,NQ 06-26,Backtest,NQPivots,Short,1,17072.75,17173.25,6/14/2021 3:55:00 PM,6/14/2021 9:55:00 PM,Sell short,Stop loss,($2015.16),$34965.36,$5.16,$0.00,$0.00,$0.00,$0.00,$2010.00,$415.00,$2430.16,361,
280,NQ 06-26,Backtest,NQPivots,Long,1,17185.75,17085.75,6/15/2021 3:47:00 PM,6/15/2021 8:15:00 PM,Buy,Stop loss,($2005.16),$32960.20,$5.16,$0.00,$0.00,$0.00,$0.00,$2000.00,$165.00,$2170.16,269,
281,NQ 06-26,Backtest,NQPivots,Long,1,17114.50,17164.50,6/21/2021 3:56:00 PM,6/21/2021 4:44:00 PM,Buy,Profit target,$994.84,$33955.04,$5.16,$0.00,$0.00,$0.00,$0.00,$600.00,$1000.00,$5.16,49,
282,NQ 06-26,Backtest,NQPivots,Short,1,17437.25,17387.25,6/25/2021 3:38:00 PM,6/25/2021 4:13:00 PM,Sell short,Profit target,$994.84,$34949.88,$5.16,$0.00,$0.00,$0.00,$0.00,$445.00,$1000.00,$5.16,36,
283,NQ 06-26,Backtest,NQPivots,Long,1,17572.75,17622.75,6/29/2021 3:38:00 PM,6/29/2021 6:54:00 PM,Buy,Profit target,$994.84,$35944.72,$5.16,$0.00,$0.00,$0.00,$0.00,$480.00,$1000.00,$5.16,197,
284,NQ 06-26,Backtest,NQPivots,Long,1,17628.00,17616.25,6/30/2021 3:40:00 PM,6/30/2021 10:00:00 PM,Buy,Exit on session close,($240.16),$35704.56,$5.16,$0.00,$0.00,$0.00,$0.00,$765.00,$405.00,$645.16,381,
285,NQ 06-26,Backtest,NQPivots,Long,1,17620.75,17632.00,7/1/2021 3:34:00 PM,7/1/2021 3:49:00 PM,Buy,Close position,$219.84,$35924.40,$5.16,$0.00,$0.00,$0.00,$0.00,$155.00,$415.00,$195.16,16,
286,NQ 06-26,Backtest,NQPivots,Short,1,17632.00,17614.00,7/1/2021 3:49:00 PM,7/1/2021 3:59:00 PM,Sell short,Close position,$354.84,$36279.24,$5.16,$0.00,$0.00,$0.00,$0.00,$65.00,$635.00,$280.16,11,
287,NQ 06-26,Backtest,NQPivots,Long,1,17614.00,17617.25,7/1/2021 3:59:00 PM,7/1/2021 10:00:00 PM,Buy,Exit on session close,$59.84,$36339.08,$5.16,$0.00,$0.00,$0.00,$0.00,$1430.00,$255.00,$195.16,362,
288,NQ 06-26,Backtest,NQPivots,Long,1,17780.25,17830.25,7/9/2021 3:33:00 PM,7/9/2021 4:54:00 PM,Buy,Profit target,$994.84,$37333.92,$5.16,$0.00,$0.00,$0.00,$0.00,$815.00,$1000.00,$5.16,82,
289,NQ 06-26,Backtest,NQPivots,Short,1,17923.75,17940.75,7/12/2021 3:40:00 PM,7/12/2021 10:00:00 PM,Sell short,Exit on session close,($345.16),$36988.76,$5.16,$0.00,$0.00,$0.00,$0.00,$405.00,$1000.00,$1345.16,381,
290,NQ 06-26,Backtest,NQPivots,Long,1,17935.00,17961.00,7/13/2021 3:38:00 PM,7/13/2021 3:52:00 PM,Buy,Close position,$514.84,$37503.60,$5.16,$0.00,$0.00,$0.00,$0.00,$425.00,$770.00,$255.16,15,
291,NQ 06-26,Backtest,NQPivots,Short,1,17961.00,18061.00,7/13/2021 3:52:00 PM,7/13/2021 5:23:00 PM,Sell short,Stop loss,($2005.16),$35498.44,$5.16,$0.00,$0.00,$0.00,$0.00,$2000.00,$0.00,$2005.16,92,
292,NQ 06-26,Backtest,NQPivots,Long,1,17961.75,17861.25,7/15/2021 3:58:00 PM,7/15/2021 4:29:00 PM,Buy,Stop loss,($2015.16),$33483.28,$5.16,$0.00,$0.00,$0.00,$0.00,$2010.00,$110.00,$2125.16,32,
293,NQ 06-26,Backtest,NQPivots,Short,1,17911.50,17861.50,7/16/2021 3:42:00 PM,7/16/2021 4:10:00 PM,Sell short,Profit target,$994.84,$34478.12,$5.16,$0.00,$0.00,$0.00,$0.00,$310.00,$1000.00,$5.16,29,
294,NQ 06-26,Backtest,NQPivots,Short,1,17635.00,17611.00,7/20/2021 3:33:00 PM,7/20/2021 3:43:00 PM,Sell short,Close position,$474.84,$34952.96,$5.16,$0.00,$0.00,$0.00,$0.00,$70.00,$935.00,$460.16,11,
295,NQ 06-26,Backtest,NQPivots,Long,1,17611.00,17661.00,7/20/2021 3:43:00 PM,7/20/2021 4:00:00 PM,Buy,Profit target,$994.84,$35947.80,$5.16,$0.00,$0.00,$0.00,$0.00,$205.00,$1000.00,$5.16,18,
296,NQ 06-26,Backtest,NQPivots,Short,1,17936.50,18001.75,7/22/2021 3:34:00 PM,7/22/2021 10:00:00 PM,Sell short,Exit on session close,($1310.16),$34637.64,$5.16,$0.00,$0.00,$0.00,$0.00,$1315.00,$290.00,$1600.16,387,
297,NQ 06-26,Backtest,NQPivots,Short,1,18021.25,18121.75,7/23/2021 3:36:00 PM,7/23/2021 5:26:00 PM,Sell short,Stop loss,($2015.16),$32622.48,$5.16,$0.00,$0.00,$0.00,$0.00,$2010.00,$310.00,$2325.16,111,
298,NQ 06-26,Backtest,NQPivots,Long,1,18159.25,18188.25,7/26/2021 3:39:00 PM,7/26/2021 10:00:00 PM,Buy,Exit on session close,$574.84,$33197.32,$5.16,$0.00,$0.00,$0.00,$0.00,$440.00,$925.00,$350.16,382,
299,NQ 06-26,Backtest,NQPivots,Long,1,17995.50,18045.50,7/28/2021 3:49:00 PM,7/28/2021 3:57:00 PM,Buy,Profit target,$994.84,$34192.16,$5.16,$0.00,$0.00,$0.00,$0.00,$260.00,$1000.00,$5.16,9,
300,NQ 06-26,Backtest,NQPivots,Short,1,18121.75,18108.50,7/29/2021 3:40:00 PM,7/29/2021 10:00:00 PM,Sell short,Exit on session close,$259.84,$34452.00,$5.16,$0.00,$0.00,$0.00,$0.00,$675.00,$580.00,$320.16,381,
301,NQ 06-26,Backtest,NQPivots,Short,1,18050.50,18026.75,8/2/2021 3:39:00 PM,8/2/2021 3:55:00 PM,Sell short,Close position,$469.84,$34921.84,$5.16,$0.00,$0.00,$0.00,$0.00,$290.00,$865.00,$395.16,17,
302,NQ 06-26,Backtest,NQPivots,Long,1,18026.75,18076.75,8/2/2021 3:55:00 PM,8/2/2021 4:16:00 PM,Buy,Profit target,$994.84,$35916.68,$5.16,$0.00,$0.00,$0.00,$0.00,$250.00,$1000.00,$5.16,22,
303,NQ 06-26,Backtest,NQPivots,Short,1,18050.75,18000.75,8/3/2021 3:46:00 PM,8/3/2021 3:56:00 PM,Sell short,Profit target,$994.84,$36911.52,$5.16,$0.00,$0.00,$0.00,$0.00,$590.00,$1000.00,$5.16,11,
304,NQ 06-26,Backtest,NQPivots,Long,1,18106.75,18156.75,8/4/2021 3:55:00 PM,8/4/2021 7:08:00 PM,Buy,Profit target,$994.84,$37906.36,$5.16,$0.00,$0.00,$0.00,$0.00,$765.00,$1000.00,$5.16,194,
305,NQ 06-26,Backtest,NQPivots,Short,1,18165.00,18239.00,8/5/2021 3:43:00 PM,8/5/2021 10:00:00 PM,Sell short,Exit on session close,($1485.16),$36421.20,$5.16,$0.00,$0.00,$0.00,$0.00,$1575.00,$125.00,$1610.16,378,
306,NQ 06-26,Backtest,NQPivots,Short,1,18188.50,18163.25,8/9/2021 3:36:00 PM,8/9/2021 3:43:00 PM,Sell short,Close position,$499.84,$36921.04,$5.16,$0.00,$0.00,$0.00,$0.00,$60.00,$960.00,$460.16,8,
307,NQ 06-26,Backtest,NQPivots,Long,1,18163.25,18213.25,8/9/2021 3:43:00 PM,8/9/2021 8:32:00 PM,Buy,Profit target,$994.84,$37915.88,$5.16,$0.00,$0.00,$0.00,$0.00,$235.00,$1000.00,$5.16,290,
308,NQ 06-26,Backtest,NQPivots,Short,1,18213.50,18163.50,8/10/2021 3:51:00 PM,8/10/2021 4:31:00 PM,Sell short,Profit target,$994.84,$38910.72,$5.16,$0.00,$0.00,$0.00,$0.00,$305.00,$1000.00,$5.16,41,
309,NQ 06-26,Backtest,NQPivots,Short,1,18158.75,18108.75,8/11/2021 3:34:00 PM,8/11/2021 4:13:00 PM,Sell short,Profit target,$994.84,$39905.56,$5.16,$0.00,$0.00,$0.00,$0.00,$635.00,$1000.00,$5.16,40,
310,NQ 06-26,Backtest,NQPivots,Long,1,18072.75,17972.25,8/18/2021 3:33:00 PM,8/18/2021 9:48:00 PM,Buy,Stop loss,($2015.16),$37890.40,$5.16,$0.00,$0.00,$0.00,$0.00,$2010.00,$720.00,$2735.16,376,
311,NQ 06-26,Backtest,NQPivots,Short,1,18445.50,18434.50,8/25/2021 3:34:00 PM,8/25/2021 10:00:00 PM,Sell short,Exit on session close,$214.84,$38105.24,$5.16,$0.00,$0.00,$0.00,$0.00,$460.00,$820.00,$605.16,375,
312,NQ 06-26,Backtest,NQPivots,Long,1,18428.50,18328.00,8/26/2021 3:49:00 PM,8/26/2021 5:03:00 PM,Buy,Stop loss,($2015.16),$36090.08,$5.16,$0.00,$0.00,$0.00,$0.00,$2010.00,$160.00,$2175.16,75,
313,NQ 06-26,Backtest,NQPivots,Short,1,18375.25,18475.75,8/27/2021 3:40:00 PM,8/27/2021 4:16:00 PM,Sell short,Stop loss,($2015.16),$34074.92,$5.16,$0.00,$0.00,$0.00,$0.00,$2010.00,$475.00,$2490.16,37,
314,NQ 06-26,Backtest,NQPivots,Long,1,18669.00,18719.00,9/3/2021 3:34:00 PM,9/3/2021 4:01:00 PM,Buy,Profit target,$994.84,$35069.76,$5.16,$0.00,$0.00,$0.00,$0.00,$860.00,$1000.00,$5.16,28,
315,NQ 06-26,Backtest,NQPivots,Long,1,18725.50,18744.50,9/7/2021 3:40:00 PM,9/7/2021 10:00:00 PM,Buy,Exit on session close,$374.84,$35444.60,$5.16,$0.00,$0.00,$0.00,$0.00,$945.00,$950.00,$575.16,381,
316,NQ 06-26,Backtest,NQPivots,Short,1,18732.50,18682.50,9/9/2021 3:45:00 PM,9/9/2021 7:21:00 PM,Sell short,Profit target,$994.84,$36439.44,$5.16,$0.00,$0.00,$0.00,$0.00,$350.00,$1000.00,$5.16,217,
317,NQ 06-26,Backtest,NQPivots,Short,1,18584.00,18534.00,9/13/2021 3:39:00 PM,9/13/2021 3:43:00 PM,Sell short,Profit target,$994.84,$37434.28,$5.16,$0.00,$0.00,$0.00,$0.00,$175.00,$1000.00,$5.16,5,
318,NQ 06-26,Backtest,NQPivots,Short,1,18572.75,18522.75,9/14/2021 3:36:00 PM,9/14/2021 3:54:00 PM,Sell short,Profit target,$994.84,$38429.12,$5.16,$0.00,$0.00,$0.00,$0.00,$560.00,$1000.00,$5.16,19,
319,NQ 06-26,Backtest,NQPivots,Long,1,18458.25,18508.25,9/15/2021 3:51:00 PM,9/15/2021 6:43:00 PM,Buy,Profit target,$994.84,$39423.96,$5.16,$0.00,$0.00,$0.00,$0.00,$1355.00,$1000.00,$5.16,173,
320,NQ 06-26,Backtest,NQPivots,Short,1,18179.25,18129.25,9/21/2021 3:58:00 PM,9/21/2021 4:07:00 PM,Sell short,Profit target,$994.84,$40418.80,$5.16,$0.00,$0.00,$0.00,$0.00,$60.00,$1000.00,$5.16,10,
321,NQ 06-26,Backtest,NQPivots,Short,1,18300.50,18401.00,9/23/2021 3:33:00 PM,9/23/2021 4:04:00 PM,Sell short,Stop loss,($2015.16),$38403.64,$5.16,$0.00,$0.00,$0.00,$0.00,$2010.00,$715.00,$2730.16,32,
322,NQ 06-26,Backtest,NQPivots,Short,1,17618.25,17718.75,10/5/2021 3:38:00 PM,10/5/2021 4:27:00 PM,Sell short,Stop loss,($2015.16),$36388.48,$5.16,$0.00,$0.00,$0.00,$0.00,$2010.00,$760.00,$2775.16,50,
323,NQ 06-26,Backtest,NQPivots,Long,1,17713.75,17613.25,10/6/2021 3:46:00 PM,10/6/2021 4:01:00 PM,Buy,Stop loss,($2015.16),$34373.32,$5.16,$0.00,$0.00,$0.00,$0.00,$2010.00,$60.00,$2075.16,16,
324,NQ 06-26,Backtest,NQPivots,Short,1,17991.50,17941.50,10/8/2021 3:35:00 PM,10/8/2021 3:37:00 PM,Sell short,Profit target,$994.84,$35368.16,$5.16,$0.00,$0.00,$0.00,$0.00,$40.00,$1000.00,$5.16,3,
325,NQ 06-26,Backtest,NQPivots,Long,1,17961.25,17992.50,10/8/2021 3:41:00 PM,10/8/2021 3:44:00 PM,Buy,Close position,$619.84,$35988.00,$5.16,$0.00,$0.00,$0.00,$0.00,$115.00,$910.00,$290.16,4,
326,NQ 06-26,Backtest,NQPivots,Short,1,17992.50,17942.50,10/8/2021 3:44:00 PM,10/8/2021 3:47:00 PM,Sell short,Profit target,$994.84,$36982.84,$5.16,$0.00,$0.00,$0.00,$0.00,$110.00,$1000.00,$5.16,4,
327,NQ 06-26,Backtest,NQPivots,Long,1,17960.25,17892.75,10/8/2021 3:49:00 PM,10/8/2021 10:00:00 PM,Buy,Exit on session close,($1355.16),$35627.68,$5.16,$0.00,$0.00,$0.00,$0.00,$1735.00,$660.00,$2015.16,372,
328,NQ 06-26,Backtest,NQPivots,Long,1,17895.00,17930.00,10/11/2021 3:42:00 PM,10/11/2021 4:00:00 PM,Buy,Close position,$694.84,$36322.52,$5.16,$0.00,$0.00,$0.00,$0.00,$315.00,$970.00,$275.16,19,
329,NQ 06-26,Backtest,NQPivots,Short,1,17930.00,17880.00,10/11/2021 4:00:00 PM,10/11/2021 7:07:00 PM,Sell short,Profit target,$994.84,$37317.36,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$1000.00,$5.16,188,
330,NQ 06-26,Backtest,NQPivots,Short,1,17830.00,17780.00,10/12/2021 3:38:00 PM,10/12/2021 3:45:00 PM,Sell short,Profit target,$994.84,$38312.20,$5.16,$0.00,$0.00,$0.00,$0.00,$180.00,$1000.00,$5.16,8,
