Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
2430,NQ 06-26,Backtest,VariableTrend,Long,1,15891.25,15869.00,4/14/2023 5:30:00 PM,4/14/2023 6:40:00 PM,Buy,Close position,($450.16),$144866.20,$5.16,$0.00,$0.00,$0.00,$0.00,$850.00,$245.00,$695.16,2,
2431,NQ 06-26,Backtest,VariableTrend,Short,1,15869.00,15901.00,4/14/2023 6:40:00 PM,4/14/2023 10:10:00 PM,Sell short,Close position,($645.16),$144221.04,$5.16,$0.00,$0.00,$0.00,$0.00,$715.00,$1550.00,$2195.16,4,
2432,NQ 06-26,Backtest,VariableTrend,Long,1,15901.00,15851.00,4/14/2023 10:10:00 PM,4/14/2023 10:10:00 PM,Buy,Stop loss,($1005.16),$143215.88,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
2433,NQ 06-26,Backtest,VariableTrend,Short,1,15853.00,15903.00,4/17/2023 6:40:00 PM,4/17/2023 10:10:00 PM,Sell short,Stop loss,($1005.16),$142210.72,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$855.00,$1860.16,4,
2434,NQ 06-26,Backtest,VariableTrend,Long,1,15927.00,15914.50,4/17/2023 11:00:00 PM,4/17/2023 11:00:00 PM,Buy,Exit on session close,($255.16),$141955.56,$5.16,$0.00,$0.00,$0.00,$0.00,$275.00,$40.00,$295.16,1,
2435,NQ 06-26,Backtest,VariableTrend,Short,1,15919.50,15920.50,4/18/2023 6:40:00 PM,4/18/2023 11:00:00 PM,Sell short,Exit on session close,($25.16),$141930.40,$5.16,$0.00,$0.00,$0.00,$0.00,$330.00,$960.00,$985.16,5,
2436,NQ 06-26,Backtest,VariableTrend,Long,1,15881.00,15901.75,4/19/2023 6:40:00 PM,4/19/2023 11:00:00 PM,Buy,Exit on session close,$409.84,$142340.24,$5.16,$0.00,$0.00,$0.00,$0.00,$200.00,$1585.00,$1175.16,5,
2437,NQ 06-26,Backtest,VariableTrend,Short,1,15880.50,15873.00,4/20/2023 2:20:00 AM,4/20/2023 5:30:00 PM,Sell short,Close position,$144.84,$142485.08,$5.16,$0.00,$0.00,$0.00,$0.00,$125.00,$2440.00,$2295.16,14,
2438,NQ 06-26,Backtest,VariableTrend,Long,1,15873.00,15823.00,4/20/2023 5:30:00 PM,4/20/2023 9:00:00 PM,Buy,Stop loss,($1005.16),$141479.92,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$1210.00,$2215.16,4,
2439,NQ 06-26,Backtest,VariableTrend,Short,1,15823.75,15824.50,4/20/2023 10:10:00 PM,4/20/2023 11:00:00 PM,Sell short,Exit on session close,($20.16),$141459.76,$5.16,$0.00,$0.00,$0.00,$0.00,$160.00,$1370.00,$1390.16,2,
2440,NQ 06-26,Backtest,VariableTrend,Long,1,15830.00,15823.25,4/21/2023 4:40:00 AM,4/21/2023 5:50:00 AM,Buy,Close position,($140.16),$141319.60,$5.16,$0.00,$0.00,$0.00,$0.00,$205.00,$55.00,$195.16,2,
2441,NQ 06-26,Backtest,VariableTrend,Short,1,15823.25,15834.75,4/21/2023 5:50:00 AM,4/21/2023 9:00:00 PM,Sell short,Close position,($235.16),$141084.44,$5.16,$0.00,$0.00,$0.00,$0.00,$320.00,$2145.00,$2380.16,14,
2442,NQ 06-26,Backtest,VariableTrend,Long,1,15834.75,15809.50,4/21/2023 9:00:00 PM,4/21/2023 11:00:00 PM,Buy,Exit on session close,($510.16),$140574.28,$5.16,$0.00,$0.00,$0.00,$0.00,$885.00,$415.00,$925.16,3,
2443,NQ 06-26,Backtest,VariableTrend,Short,1,15805.00,15811.00,4/24/2023 2:20:00 AM,4/24/2023 12:50:00 PM,Sell short,Close position,($125.16),$140449.12,$5.16,$0.00,$0.00,$0.00,$0.00,$140.00,$1145.00,$1270.16,10,
2444,NQ 06-26,Backtest,VariableTrend,Long,1,15811.00,15761.00,4/24/2023 12:50:00 PM,4/24/2023 5:30:00 PM,Buy,Stop loss,($1005.16),$139443.96,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$1130.00,$2135.16,5,
2445,NQ 06-26,Backtest,VariableTrend,Short,1,15731.75,15781.75,4/24/2023 6:40:00 PM,4/24/2023 9:00:00 PM,Sell short,Stop loss,($1005.16),$138438.80,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$620.00,$1625.16,3,
2446,NQ 06-26,Backtest,VariableTrend,Long,1,15788.25,15783.00,4/24/2023 11:00:00 PM,4/24/2023 11:00:00 PM,Buy,Exit on session close,($110.16),$138328.64,$5.16,$0.00,$0.00,$0.00,$0.00,$170.00,$250.00,$360.16,1,
2447,NQ 06-26,Backtest,VariableTrend,Long,1,15689.50,15694.50,4/26/2023 2:20:00 AM,4/26/2023 10:30:00 AM,Buy,Close position,$94.84,$138423.48,$5.16,$0.00,$0.00,$0.00,$0.00,$110.00,$810.00,$715.16,8,
2448,NQ 06-26,Backtest,VariableTrend,Short,1,15694.50,15699.75,4/26/2023 10:30:00 AM,4/26/2023 11:40:00 AM,Sell short,Close position,($110.16),$138313.32,$5.16,$0.00,$0.00,$0.00,$0.00,$245.00,$400.00,$510.16,2,
2449,NQ 06-26,Backtest,VariableTrend,Long,1,15699.75,15697.75,4/26/2023 11:40:00 AM,4/26/2023 12:50:00 PM,Buy,Close position,($45.16),$138268.16,$5.16,$0.00,$0.00,$0.00,$0.00,$120.00,$250.00,$295.16,2,
2450,NQ 06-26,Backtest,VariableTrend,Short,1,15697.75,15709.75,4/26/2023 12:50:00 PM,4/26/2023 6:40:00 PM,Sell short,Close position,($245.16),$138023.00,$5.16,$0.00,$0.00,$0.00,$0.00,$645.00,$1580.00,$1825.16,6,
2451,NQ 06-26,Backtest,VariableTrend,Long,1,15709.75,15659.75,4/26/2023 6:40:00 PM,4/26/2023 7:50:00 PM,Buy,Stop loss,($1005.16),$137017.84,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$720.00,$1725.16,2,
2452,NQ 06-26,Backtest,VariableTrend,Short,1,15653.25,15703.25,4/26/2023 9:00:00 PM,4/26/2023 11:00:00 PM,Sell short,Stop loss,($1005.16),$136012.68,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$1120.00,$2125.16,3,
2453,NQ 06-26,Backtest,VariableTrend,Short,1,15678.00,15688.75,4/27/2023 3:30:00 AM,4/27/2023 5:50:00 AM,Sell short,Close position,($220.16),$135792.52,$5.16,$0.00,$0.00,$0.00,$0.00,$320.00,$170.00,$390.16,3,
2454,NQ 06-26,Backtest,VariableTrend,Long,1,15688.75,15994.25,4/27/2023 5:50:00 AM,4/27/2023 11:00:00 PM,Buy,Exit on session close,$6104.84,$141897.36,$5.16,$0.00,$0.00,$0.00,$0.00,$95.00,$7555.00,$1450.16,16,
2455,NQ 06-26,Backtest,VariableTrend,Short,1,16001.25,16051.25,5/1/2023 6:40:00 PM,5/1/2023 6:40:00 PM,Sell short,Stop loss,($1005.16),$140892.20,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
2456,NQ 06-26,Backtest,VariableTrend,Long,1,16075.50,16025.50,5/1/2023 7:50:00 PM,5/1/2023 9:00:00 PM,Buy,Stop loss,($1005.16),$139887.04,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$430.00,$1435.16,2,
2457,NQ 06-26,Backtest,VariableTrend,Short,1,16027.50,15902.75,5/2/2023 4:20:00 PM,5/2/2023 11:00:00 PM,Sell short,Exit on session close,$2489.84,$142376.88,$5.16,$0.00,$0.00,$0.00,$0.00,$385.00,$3675.00,$1185.16,7,
2458,NQ 06-26,Backtest,VariableTrend,Long,1,15948.25,15939.50,5/3/2023 3:10:00 PM,5/3/2023 4:20:00 PM,Buy,Close position,($180.16),$142196.72,$5.16,$0.00,$0.00,$0.00,$0.00,$395.00,$335.00,$515.16,2,
2459,NQ 06-26,Backtest,VariableTrend,Short,1,15939.50,15949.00,5/3/2023 4:20:00 PM,5/3/2023 5:30:00 PM,Sell short,Close position,($195.16),$142001.56,$5.16,$0.00,$0.00,$0.00,$0.00,$720.00,$365.00,$560.16,2,
2460,NQ 06-26,Backtest,VariableTrend,Long,1,15949.00,15921.00,5/3/2023 5:30:00 PM,5/3/2023 6:40:00 PM,Buy,Close position,($565.16),$141436.40,$5.16,$0.00,$0.00,$0.00,$0.00,$725.00,$265.00,$830.16,2,
2461,NQ 06-26,Backtest,VariableTrend,Short,1,15921.00,15955.25,5/3/2023 6:40:00 PM,5/3/2023 9:00:00 PM,Sell short,Close position,($690.16),$140746.24,$5.16,$0.00,$0.00,$0.00,$0.00,$925.00,$205.00,$895.16,3,
2462,NQ 06-26,Backtest,VariableTrend,Long,1,15955.25,15905.25,5/3/2023 9:00:00 PM,5/3/2023 9:00:00 PM,Buy,Stop loss,($1005.16),$139741.08,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
2463,NQ 06-26,Backtest,VariableTrend,Short,1,15862.25,15822.50,5/3/2023 11:00:00 PM,5/3/2023 11:00:00 PM,Sell short,Exit on session close,$789.84,$140530.92,$5.16,$0.00,$0.00,$0.00,$0.00,$75.00,$975.00,$185.16,1,
2464,NQ 06-26,Backtest,VariableTrend,Long,1,15851.00,16044.00,5/5/2023 12:50:00 PM,5/5/2023 11:00:00 PM,Buy,Exit on session close,$3854.84,$144385.76,$5.16,$0.00,$0.00,$0.00,$0.00,$645.00,$4830.00,$975.16,10,
2465,NQ 06-26,Backtest,VariableTrend,Short,1,16035.00,15994.75,5/9/2023 11:40:00 AM,5/9/2023 11:00:00 PM,Sell short,Exit on session close,$799.84,$145185.60,$5.16,$0.00,$0.00,$0.00,$0.00,$320.00,$1020.00,$220.16,11,
2466,NQ 06-26,Backtest,VariableTrend,Long,1,16017.75,16009.75,5/10/2023 3:30:00 AM,5/10/2023 4:40:00 AM,Buy,Close position,($165.16),$145020.44,$5.16,$0.00,$0.00,$0.00,$0.00,$205.00,$35.00,$200.16,2,
2467,NQ 06-26,Backtest,VariableTrend,Short,1,16009.75,16013.75,5/10/2023 4:40:00 AM,5/10/2023 10:30:00 AM,Sell short,Close position,($85.16),$144935.28,$5.16,$0.00,$0.00,$0.00,$0.00,$190.00,$350.00,$435.16,6,
2468,NQ 06-26,Backtest,VariableTrend,Long,1,16013.75,15963.75,5/10/2023 10:30:00 AM,5/10/2023 10:30:00 AM,Buy,Stop loss,($1005.16),$143930.12,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
2469,NQ 06-26,Backtest,VariableTrend,Short,1,15970.25,16020.25,5/10/2023 11:40:00 AM,5/10/2023 3:10:00 PM,Sell short,Stop loss,($1005.16),$142924.96,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$230.00,$1235.16,4,
2470,NQ 06-26,Backtest,VariableTrend,Long,1,16123.00,16073.00,5/10/2023 4:20:00 PM,5/10/2023 4:20:00 PM,Buy,Stop loss,($1005.16),$141919.80,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
2471,NQ 06-26,Backtest,VariableTrend,Short,1,16031.50,16081.50,5/10/2023 9:00:00 PM,5/10/2023 9:00:00 PM,Sell short,Stop loss,($1005.16),$140914.64,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
2472,NQ 06-26,Backtest,VariableTrend,Long,1,16128.00,16142.25,5/10/2023 10:10:00 PM,5/10/2023 11:00:00 PM,Buy,Exit on session close,$279.84,$141194.48,$5.16,$0.00,$0.00,$0.00,$0.00,$185.00,$1045.00,$765.16,2,
2473,NQ 06-26,Backtest,VariableTrend,Short,1,16116.75,16166.75,5/11/2023 5:30:00 PM,5/11/2023 5:30:00 PM,Sell short,Stop loss,($1005.16),$140189.32,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
2474,NQ 06-26,Backtest,VariableTrend,Long,1,16168.00,16133.25,5/11/2023 6:40:00 PM,5/11/2023 9:00:00 PM,Buy,Close position,($700.16),$139489.16,$5.16,$0.00,$0.00,$0.00,$0.00,$765.00,$505.00,$1205.16,3,
2475,NQ 06-26,Backtest,VariableTrend,Short,1,16133.25,16183.25,5/11/2023 9:00:00 PM,5/11/2023 9:00:00 PM,Sell short,Stop loss,($1005.16),$138484.00,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
2476,NQ 06-26,Backtest,VariableTrend,Long,1,16197.75,16180.50,5/11/2023 10:10:00 PM,5/11/2023 11:00:00 PM,Buy,Exit on session close,($350.16),$138133.84,$5.16,$0.00,$0.00,$0.00,$0.00,$680.00,$75.00,$425.16,2,
2477,NQ 06-26,Backtest,VariableTrend,Short,1,16154.75,16104.00,5/12/2023 5:30:00 PM,5/12/2023 11:00:00 PM,Sell short,Exit on session close,$1009.84,$139143.68,$5.16,$0.00,$0.00,$0.00,$0.00,$90.00,$2215.00,$1205.16,6,
2478,NQ 06-26,Backtest,VariableTrend,Long,1,16121.50,16098.75,5/15/2023 7:00:00 AM,5/15/2023 5:30:00 PM,Buy,Close position,($460.16),$138683.52,$5.16,$0.00,$0.00,$0.00,$0.00,$730.00,$1190.00,$1650.16,10,
2479,NQ 06-26,Backtest,VariableTrend,Short,1,16098.75,16148.75,5/15/2023 5:30:00 PM,5/15/2023 5:30:00 PM,Sell short,Stop loss,($1005.16),$137678.36,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
2480,NQ 06-26,Backtest,VariableTrend,Long,1,16162.75,16197.50,5/15/2023 6:40:00 PM,5/15/2023 11:00:00 PM,Buy,Exit on session close,$689.84,$138368.20,$5.16,$0.00,$0.00,$0.00,$0.00,$225.00,$1015.00,$325.16,5,
2481,NQ 06-26,Backtest,VariableTrend,Short,1,16166.50,16216.50,5/16/2023 4:20:00 PM,5/16/2023 4:20:00 PM,Sell short,Stop loss,($1005.16),$137363.04,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
2482,NQ 06-26,Backtest,VariableTrend,Long,1,16220.00,16236.75,5/16/2023 5:30:00 PM,5/16/2023 11:00:00 PM,Buy,Exit on session close,$329.84,$137692.88,$5.16,$0.00,$0.00,$0.00,$0.00,$220.00,$1360.00,$1030.16,6,
2483,NQ 06-26,Backtest,VariableTrend,Short,1,16588.00,16574.50,5/19/2023 6:40:00 PM,5/19/2023 11:00:00 PM,Sell short,Exit on session close,$264.84,$137957.72,$5.16,$0.00,$0.00,$0.00,$0.00,$645.00,$805.00,$540.16,5,
2484,NQ 06-26,Backtest,VariableTrend,Long,1,16597.00,16592.00,5/22/2023 4:40:00 AM,5/22/2023 5:50:00 AM,Buy,Close position,($105.16),$137852.56,$5.16,$0.00,$0.00,$0.00,$0.00,$230.00,$20.00,$125.16,2,
2485,NQ 06-26,Backtest,VariableTrend,Short,1,16592.00,16603.25,5/22/2023 5:50:00 AM,5/22/2023 7:00:00 AM,Sell short,Close position,($230.16),$137622.40,$5.16,$0.00,$0.00,$0.00,$0.00,$310.00,$20.00,$250.16,2,
2486,NQ 06-26,Backtest,VariableTrend,Long,1,16603.25,16593.75,5/22/2023 7:00:00 AM,5/22/2023 10:30:00 AM,Buy,Close position,($195.16),$137427.24,$5.16,$0.00,$0.00,$0.00,$0.00,$325.00,$190.00,$385.16,4,
2487,NQ 06-26,Backtest,VariableTrend,Short,1,16593.75,16605.25,5/22/2023 10:30:00 AM,5/22/2023 11:40:00 AM,Sell short,Close position,($235.16),$137192.08,$5.16,$0.00,$0.00,$0.00,$0.00,$310.00,$70.00,$305.16,2,
2488,NQ 06-26,Backtest,VariableTrend,Long,1,16605.25,16585.00,5/22/2023 11:40:00 AM,5/22/2023 12:50:00 PM,Buy,Close position,($410.16),$136781.92,$5.16,$0.00,$0.00,$0.00,$0.00,$530.00,$10.00,$420.16,2,
2489,NQ 06-26,Backtest,VariableTrend,Short,1,16585.00,16635.00,5/22/2023 12:50:00 PM,5/22/2023 4:20:00 PM,Sell short,Stop loss,($1005.16),$135776.76,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$540.00,$1545.16,4,
2490,NQ 06-26,Backtest,VariableTrend,Long,1,16649.75,16649.00,5/22/2023 5:30:00 PM,5/22/2023 11:00:00 PM,Buy,Exit on session close,($20.16),$135756.60,$5.16,$0.00,$0.00,$0.00,$0.00,$920.00,$530.00,$550.16,6,
2491,NQ 06-26,Backtest,VariableTrend,Short,1,16630.50,16466.25,5/23/2023 12:50:00 PM,5/23/2023 11:00:00 PM,Sell short,Exit on session close,$3279.84,$139036.44,$5.16,$0.00,$0.00,$0.00,$0.00,$100.00,$3740.00,$460.16,10,
2492,NQ 06-26,Backtest,VariableTrend,Short,1,17143.75,17136.25,5/30/2023 7:50:00 PM,5/30/2023 11:00:00 PM,Sell short,Exit on session close,$144.84,$139181.28,$5.16,$0.00,$0.00,$0.00,$0.00,$750.00,$1470.00,$1325.16,4,
2493,NQ 06-26,Backtest,VariableTrend,Long,1,17115.75,17230.25,6/1/2023 6:40:00 PM,6/1/2023 11:00:00 PM,Buy,Exit on session close,$2284.84,$141466.12,$5.16,$0.00,$0.00,$0.00,$0.00,$80.00,$2920.00,$635.16,5,
2494,NQ 06-26,Backtest,VariableTrend,Short,1,17254.75,17270.25,6/5/2023 3:30:00 AM,6/5/2023 5:50:00 AM,Sell short,Close position,($315.16),$141150.96,$5.16,$0.00,$0.00,$0.00,$0.00,$345.00,$30.00,$345.16,3,
2495,NQ 06-26,Backtest,VariableTrend,Long,1,17270.25,17263.25,6/5/2023 5:50:00 AM,6/5/2023 7:00:00 AM,Buy,Close position,($145.16),$141005.80,$5.16,$0.00,$0.00,$0.00,$0.00,$175.00,$200.00,$345.16,2,
2496,NQ 06-26,Backtest,VariableTrend,Short,1,17263.25,17267.75,6/5/2023 7:00:00 AM,6/5/2023 9:20:00 AM,Sell short,Close position,($95.16),$140910.64,$5.16,$0.00,$0.00,$0.00,$0.00,$160.00,$270.00,$365.16,3,
2497,NQ 06-26,Backtest,VariableTrend,Long,1,17267.75,17325.25,6/5/2023 9:20:00 AM,6/5/2023 11:00:00 PM,Buy,Close position,$1144.84,$142055.48,$5.16,$0.00,$0.00,$0.00,$0.00,$165.00,$3210.00,$2065.16,13,
2498,NQ 06-26,Backtest,VariableTrend,Short,1,17325.25,17315.75,6/5/2023 11:00:00 PM,6/5/2023 11:00:00 PM,Sell short,Exit on session close,$184.84,$142240.32,$5.16,$0.00,$0.00,$0.00,$0.00,$25.00,$190.00,$5.16,1,
2499,NQ 06-26,Backtest,VariableTrend,Long,1,17319.00,17328.00,6/6/2023 10:10:00 PM,6/6/2023 11:00:00 PM,Buy,Exit on session close,$174.84,$142415.16,$5.16,$0.00,$0.00,$0.00,$0.00,$505.00,$350.00,$175.16,2,
2500,NQ 06-26,Backtest,VariableTrend,Short,1,17309.50,17318.50,6/7/2023 5:50:00 AM,6/7/2023 7:00:00 AM,Sell short,Close position,($185.16),$142230.00,$5.16,$0.00,$0.00,$0.00,$0.00,$210.00,$20.00,$205.16,2,
2501,NQ 06-26,Backtest,VariableTrend,Long,1,17318.50,17314.00,6/7/2023 7:00:00 AM,6/7/2023 8:10:00 AM,Buy,Close position,($95.16),$142134.84,$5.16,$0.00,$0.00,$0.00,$0.00,$150.00,$60.00,$155.16,2,
2502,NQ 06-26,Backtest,VariableTrend,Short,1,17314.00,17313.00,6/7/2023 8:10:00 AM,6/7/2023 2:00:00 PM,Sell short,Close position,$14.84,$142149.68,$5.16,$0.00,$0.00,$0.00,$0.00,$110.00,$875.00,$860.16,6,
2503,NQ 06-26,Backtest,VariableTrend,Long,1,17313.00,17263.00,6/7/2023 2:00:00 PM,6/7/2023 5:30:00 PM,Buy,Stop loss,($1005.16),$141144.52,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$1910.00,$2915.16,4,
2504,NQ 06-26,Backtest,VariableTrend,Short,1,17220.25,17049.50,6/7/2023 6:40:00 PM,6/7/2023 11:00:00 PM,Sell short,Exit on session close,$3409.84,$144554.36,$5.16,$0.00,$0.00,$0.00,$0.00,$450.00,$3625.00,$215.16,5,
2505,NQ 06-26,Backtest,VariableTrend,Long,1,17089.00,17254.75,6/8/2023 4:20:00 PM,6/8/2023 11:00:00 PM,Buy,Exit on session close,$3309.84,$147864.20,$5.16,$0.00,$0.00,$0.00,$0.00,$550.00,$3425.00,$115.16,7,
2506,NQ 06-26,Backtest,VariableTrend,Short,1,17558.75,17608.75,6/13/2023 5:30:00 PM,6/13/2023 5:30:00 PM,Sell short,Stop loss,($1005.16),$146859.04,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
2507,NQ 06-26,Backtest,VariableTrend,Long,1,17650.25,17600.25,6/13/2023 6:40:00 PM,6/13/2023 6:40:00 PM,Buy,Stop loss,($1005.16),$145853.88,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
2508,NQ 06-26,Backtest,VariableTrend,Short,1,17670.50,17695.50,6/15/2023 12:50:00 PM,6/15/2023 4:20:00 PM,Sell short,Close position,($505.16),$145348.72,$5.16,$0.00,$0.00,$0.00,$0.00,$595.00,$950.00,$1455.16,4,
2509,NQ 06-26,Backtest,VariableTrend,Long,1,17695.50,17924.75,6/15/2023 4:20:00 PM,6/15/2023 11:00:00 PM,Buy,Exit on session close,$4579.84,$149928.56,$5.16,$0.00,$0.00,$0.00,$0.00,$480.00,$6050.00,$1470.16,7,
2510,NQ 06-26,Backtest,VariableTrend,Short,1,17870.75,17857.75,6/16/2023 10:10:00 PM,6/16/2023 11:00:00 PM,Sell short,Exit on session close,$254.84,$150183.40,$5.16,$0.00,$0.00,$0.00,$0.00,$215.00,$1105.00,$850.16,2,
2511,NQ 06-26,Backtest,VariableTrend,Long,1,17803.50,17753.50,6/20/2023 4:20:00 PM,6/20/2023 4:20:00 PM,Buy,Stop loss,($1005.16),$149178.24,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
2512,NQ 06-26,Backtest,VariableTrend,Short,1,17738.75,17788.75,6/20/2023 5:30:00 PM,6/20/2023 6:40:00 PM,Sell short,Stop loss,($1005.16),$148173.08,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$1105.00,$2110.16,2,
2513,NQ 06-26,Backtest,VariableTrend,Long,1,17804.75,17793.25,6/20/2023 7:50:00 PM,6/20/2023 11:00:00 PM,Buy,Close position,($235.16),$147937.92,$5.16,$0.00,$0.00,$0.00,$0.00,$370.00,$795.00,$1030.16,4,
2514,NQ 06-26,Backtest,VariableTrend,Short,1,17793.25,17801.25,6/20/2023 11:00:00 PM,6/20/2023 11:00:00 PM,Sell short,Exit on session close,($165.16),$147772.76,$5.16,$0.00,$0.00,$0.00,$0.00,$345.00,$20.00,$185.16,1,
2515,NQ 06-26,Backtest,VariableTrend,Short,1,17788.25,17801.75,6/21/2023 9:20:00 AM,6/21/2023 11:40:00 AM,Sell short,Close position,($275.16),$147497.60,$5.16,$0.00,$0.00,$0.00,$0.00,$315.00,$325.00,$600.16,3,
2516,NQ 06-26,Backtest,VariableTrend,Long,1,17801.75,17799.75,6/21/2023 11:40:00 AM,6/21/2023 2:00:00 PM,Buy,Close position,($45.16),$147452.44,$5.16,$0.00,$0.00,$0.00,$0.00,$245.00,$300.00,$345.16,3,
2517,NQ 06-26,Backtest,VariableTrend,Short,1,17799.75,17595.00,6/21/2023 2:00:00 PM,6/21/2023 11:00:00 PM,Sell short,Exit on session close,$4089.84,$151542.28,$5.16,$0.00,$0.00,$0.00,$0.00,$80.00,$4810.00,$720.16,9,
2518,NQ 06-26,Backtest,VariableTrend,Long,1,17690.75,17640.75,6/22/2023 5:30:00 PM,6/22/2023 5:30:00 PM,Buy,Stop loss,($1005.16),$150537.12,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
2519,NQ 06-26,Backtest,VariableTrend,Short,1,17711.00,17723.75,6/23/2023 5:50:00 AM,6/23/2023 7:00:00 AM,Sell short,Close position,($260.16),$150276.96,$5.16,$0.00,$0.00,$0.00,$0.00,$360.00,$80.00,$340.16,2,
2520,NQ 06-26,Backtest,VariableTrend,Long,1,17723.75,17693.75,6/23/2023 7:00:00 AM,6/23/2023 8:10:00 AM,Buy,Close position,($605.16),$149671.80,$5.16,$0.00,$0.00,$0.00,$0.00,$775.00,$5.00,$610.16,2,
2521,NQ 06-26,Backtest,VariableTrend,Short,1,17693.75,17724.50,6/23/2023 8:10:00 AM,6/23/2023 10:30:00 AM,Sell short,Close position,($620.16),$149051.64,$5.16,$0.00,$0.00,$0.00,$0.00,$785.00,$255.00,$875.16,3,
2522,NQ 06-26,Backtest,VariableTrend,Long,1,17724.50,17674.50,6/23/2023 10:30:00 AM,6/23/2023 10:30:00 AM,Buy,Stop loss,($1005.16),$148046.48,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
2523,NQ 06-26,Backtest,VariableTrend,Short,1,17673.00,17681.75,6/23/2023 11:40:00 AM,6/23/2023 9:00:00 PM,Sell short,Close position,($180.16),$147866.32,$5.16,$0.00,$0.00,$0.00,$0.00,$785.00,$2615.00,$2795.16,9,
2524,NQ 06-26,Backtest,VariableTrend,Long,1,17681.75,17631.75,6/23/2023 9:00:00 PM,6/23/2023 9:00:00 PM,Buy,Stop loss,($1005.16),$146861.16,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
2525,NQ 06-26,Backtest,VariableTrend,Short,1,17612.25,17610.25,6/23/2023 10:10:00 PM,6/23/2023 11:00:00 PM,Sell short,Exit on session close,$34.84,$146896.00,$5.16,$0.00,$0.00,$0.00,$0.00,$645.00,$500.00,$465.16,2,
2526,NQ 06-26,Backtest,VariableTrend,Long,1,17685.00,17635.00,6/26/2023 5:30:00 PM,6/26/2023 5:30:00 PM,Buy,Stop loss,($1005.16),$145890.84,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
2527,NQ 06-26,Backtest,VariableTrend,Short,1,17555.50,17429.75,6/26/2023 6:40:00 PM,6/26/2023 11:00:00 PM,Sell short,Exit on session close,$2509.84,$148400.68,$5.16,$0.00,$0.00,$0.00,$0.00,$605.00,$2900.00,$390.16,5,
2528,NQ 06-26,Backtest,VariableTrend,Long,1,17539.50,17645.50,6/27/2023 6:40:00 PM,6/27/2023 11:00:00 PM,Buy,Exit on session close,$2114.84,$150515.52,$5.16,$0.00,$0.00,$0.00,$0.00,$170.00,$3135.00,$1020.16,5,
2529,NQ 06-26,Backtest,VariableTrend,Short,1,17591.50,17611.75,6/28/2023 12:50:00 PM,6/28/2023 2:00:00 PM,Sell short,Close position,($410.16),$150105.36,$5.16,$0.00,$0.00,$0.00,$0.00,$485.00,$130.00,$540.16,2,
2530,NQ 06-26,Backtest,VariableTrend,Long,1,17611.75,17595.00,6/28/2023 2:00:00 PM,6/28/2023 4:20:00 PM,Buy,Close position,($340.16),$149765.20,$5.16,$0.00,$0.00,$0.00,$0.00,$465.00,$680.00,$1020.16,3,
2531,NQ 06-26,Backtest,VariableTrend,Short,1,17595.00,17645.00,6/28/2023 4:20:00 PM,6/28/2023 4:20:00 PM,Sell short,Stop loss,($1005.16),$148760.04,$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
