Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
1,NQ 06-26,Backtest,BlueLightning,Long,1,9408.00,9552.00,1/4/2019 4:00:00 PM,1/4/2019 10:00:00 PM,Buy,Exit on session close,$2880.00,$2880.00,$0.00,$0.00,$0.00,$0.00,$0.00,$245.00,$3385.00,$505.00,37,
2,NQ 06-26,Backtest,BlueLightning,Long,1,9686.25,9648.75,1/8/2019 3:50:00 PM,1/8/2019 4:20:00 PM,Buy,Stop loss,($750.00),$2130.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$295.00,$1045.00,4,
3,NQ 06-26,Backtest,BlueLightning,Long,1,9750.75,9796.75,1/15/2019 4:00:00 PM,1/15/2019 10:00:00 PM,Buy,Exit on session close,$920.00,$3050.00,$0.00,$0.00,$0.00,$0.00,$0.00,$130.00,$1070.00,$150.00,37,
4,NQ 06-26,Backtest,BlueLightning,Long,1,9837.75,9800.25,1/16/2019 4:10:00 PM,1/16/2019 4:50:00 PM,Buy,Stop loss,($750.00),$2300.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$195.00,$945.00,5,
5,NQ 06-26,Backtest,BlueLightning,Long,1,9874.50,9910.25,1/18/2019 3:50:00 PM,1/18/2019 10:00:00 PM,Buy,Exit on session close,$715.00,$3015.00,$0.00,$0.00,$0.00,$0.00,$0.00,$460.00,$1380.00,$665.00,38,
6,NQ 06-26,Backtest,BlueLightning,Long,1,9827.75,9790.25,1/23/2019 4:10:00 PM,1/23/2019 4:50:00 PM,Buy,Stop loss,($750.00),$2265.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$235.00,$985.00,5,
7,NQ 06-26,Backtest,BlueLightning,Short,1,9794.25,9824.00,1/24/2019 5:40:00 PM,1/24/2019 10:00:00 PM,Sell short,Exit on session close,($595.00),$1670.00,$0.00,$0.00,$0.00,$0.00,$0.00,$705.00,$330.00,$925.00,27,
8,NQ 06-26,Backtest,BlueLightning,Long,1,9864.75,9908.25,1/25/2019 3:50:00 PM,1/25/2019 10:00:00 PM,Buy,Exit on session close,$870.00,$2540.00,$0.00,$0.00,$0.00,$0.00,$0.00,$150.00,$1220.00,$350.00,38,
9,NQ 06-26,Backtest,BlueLightning,Long,1,9849.50,9812.00,1/30/2019 3:50:00 PM,1/30/2019 4:10:00 PM,Buy,Stop loss,($750.00),$1790.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$50.00,$800.00,3,
10,NQ 06-26,Backtest,BlueLightning,Long,1,9916.25,9929.75,1/30/2019 8:40:00 PM,1/30/2019 10:00:00 PM,Buy,Exit on session close,$270.00,$2060.00,$0.00,$0.00,$0.00,$0.00,$0.00,$150.00,$670.00,$400.00,9,
11,NQ 06-26,Backtest,BlueLightning,Long,1,10020.75,10078.25,2/4/2019 4:10:00 PM,2/4/2019 10:00:00 PM,Buy,Exit on session close,$1150.00,$3210.00,$0.00,$0.00,$0.00,$0.00,$0.00,$255.00,$1155.00,$5.00,36,
12,NQ 06-26,Backtest,BlueLightning,Long,1,10124.25,10140.50,2/5/2019 4:00:00 PM,2/5/2019 10:00:00 PM,Buy,Exit on session close,$325.00,$3535.00,$0.00,$0.00,$0.00,$0.00,$0.00,$545.00,$495.00,$170.00,37,
13,NQ 06-26,Backtest,BlueLightning,Long,1,10063.00,10025.50,2/11/2019 3:50:00 PM,2/11/2019 5:10:00 PM,Buy,Stop loss,($750.00),$2785.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$5.00,$755.00,9,
14,NQ 06-26,Backtest,BlueLightning,Short,1,10040.25,10031.25,2/11/2019 5:30:00 PM,2/11/2019 10:00:00 PM,Sell short,Exit on session close,$180.00,$2965.00,$0.00,$0.00,$0.00,$0.00,$0.00,$220.00,$545.00,$365.00,28,
15,NQ 06-26,Backtest,BlueLightning,Long,1,10086.50,10134.00,2/12/2019 3:50:00 PM,2/12/2019 10:00:00 PM,Buy,Exit on session close,$950.00,$3915.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1145.00,$195.00,38,
16,NQ 06-26,Backtest,BlueLightning,Long,1,10174.50,10137.00,2/13/2019 4:00:00 PM,2/13/2019 5:40:00 PM,Buy,Stop loss,($750.00),$3165.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$75.00,$825.00,11,
17,NQ 06-26,Backtest,BlueLightning,Long,1,10175.50,10175.00,2/15/2019 3:50:00 PM,2/15/2019 10:00:00 PM,Buy,Exit on session close,($10.00),$3155.00,$0.00,$0.00,$0.00,$0.00,$0.00,$695.00,$280.00,$290.00,38,
18,NQ 06-26,Backtest,BlueLightning,Long,1,10278.25,10240.75,2/25/2019 3:50:00 PM,2/25/2019 7:00:00 PM,Buy,Stop loss,($750.00),$2405.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$110.00,$860.00,20,
19,NQ 06-26,Backtest,BlueLightning,Long,1,10267.50,10230.00,3/1/2019 3:50:00 PM,3/1/2019 5:40:00 PM,Buy,Stop loss,($750.00),$1655.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$110.00,$860.00,12,
20,NQ 06-26,Backtest,BlueLightning,Long,1,10321.75,10284.25,3/4/2019 3:50:00 PM,3/4/2019 5:10:00 PM,Buy,Stop loss,($750.00),$905.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$100.00,$850.00,9,
21,NQ 06-26,Backtest,BlueLightning,Long,1,10195.00,10278.75,3/11/2019 2:50:00 PM,3/11/2019 9:00:00 PM,Buy,Exit on session close,$1675.00,$2580.00,$0.00,$0.00,$0.00,$0.00,$0.00,$30.00,$1770.00,$95.00,38,
22,NQ 06-26,Backtest,BlueLightning,Long,1,10384.75,10422.25,3/15/2019 2:50:00 PM,3/15/2019 9:00:00 PM,Buy,Exit on session close,$750.00,$3330.00,$0.00,$0.00,$0.00,$0.00,$0.00,$5.00,$1250.00,$500.00,38,
23,NQ 06-26,Backtest,BlueLightning,Long,1,10475.25,10437.75,3/19/2019 2:50:00 PM,3/19/2019 8:50:00 PM,Buy,Stop loss,($750.00),$2580.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$645.00,$1395.00,37,
24,NQ 06-26,Backtest,BlueLightning,Long,1,10503.25,10500.00,3/20/2019 7:30:00 PM,3/20/2019 9:00:00 PM,Buy,Exit on session close,($65.00),$2515.00,$0.00,$0.00,$0.00,$0.00,$0.00,$290.00,$820.00,$885.00,10,
25,NQ 06-26,Backtest,BlueLightning,Long,1,10504.75,10467.25,3/26/2019 2:50:00 PM,3/26/2019 5:50:00 PM,Buy,Stop loss,($750.00),$1765.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$580.00,$1330.00,19,
26,NQ 06-26,Backtest,BlueLightning,Long,1,10476.75,10488.50,3/29/2019 2:50:00 PM,3/29/2019 9:00:00 PM,Buy,Exit on session close,$235.00,$2000.00,$0.00,$0.00,$0.00,$0.00,$0.00,$690.00,$320.00,$85.00,38,
27,NQ 06-26,Backtest,BlueLightning,Long,1,10556.00,10587.50,4/1/2019 3:50:00 PM,4/1/2019 10:00:00 PM,Buy,Exit on session close,$630.00,$2630.00,$0.00,$0.00,$0.00,$0.00,$0.00,$495.00,$735.00,$105.00,38,
28,NQ 06-26,Backtest,BlueLightning,Long,1,10648.75,10655.50,4/3/2019 3:50:00 PM,4/3/2019 10:00:00 PM,Buy,Exit on session close,$135.00,$2765.00,$0.00,$0.00,$0.00,$0.00,$0.00,$340.00,$1075.00,$940.00,38,
29,NQ 06-26,Backtest,BlueLightning,Long,1,10675.50,10690.00,4/5/2019 3:50:00 PM,4/5/2019 10:00:00 PM,Buy,Exit on session close,$290.00,$3055.00,$0.00,$0.00,$0.00,$0.00,$0.00,$240.00,$380.00,$90.00,38,
30,NQ 06-26,Backtest,BlueLightning,Long,1,10732.25,10736.75,4/12/2019 3:50:00 PM,4/12/2019 10:00:00 PM,Buy,Exit on session close,$90.00,$3145.00,$0.00,$0.00,$0.00,$0.00,$0.00,$570.00,$145.00,$55.00,38,
31,NQ 06-26,Backtest,BlueLightning,Long,1,10758.75,10764.00,4/16/2019 3:50:00 PM,4/16/2019 10:00:00 PM,Buy,Exit on session close,$105.00,$3250.00,$0.00,$0.00,$0.00,$0.00,$0.00,$385.00,$430.00,$325.00,38,
32,NQ 06-26,Backtest,BlueLightning,Long,1,10806.75,10769.25,4/17/2019 3:50:00 PM,4/17/2019 4:10:00 PM,Buy,Stop loss,($750.00),$2500.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$95.00,$845.00,3,
33,NQ 06-26,Backtest,BlueLightning,Long,1,10855.75,10915.25,4/23/2019 4:00:00 PM,4/23/2019 10:00:00 PM,Buy,Exit on session close,$1190.00,$3690.00,$0.00,$0.00,$0.00,$0.00,$0.00,$10.00,$1405.00,$215.00,37,
34,NQ 06-26,Backtest,BlueLightning,Long,1,10938.75,10901.25,4/25/2019 4:10:00 PM,4/25/2019 4:20:00 PM,Buy,Stop loss,($750.00),$2940.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$165.00,$915.00,2,
35,NQ 06-26,Backtest,BlueLightning,Long,1,10928.75,10891.25,5/1/2019 3:50:00 PM,5/1/2019 9:40:00 PM,Buy,Stop loss,($750.00),$2190.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$495.00,$1245.00,36,
36,NQ 06-26,Backtest,BlueLightning,Long,1,10881.75,10943.25,5/3/2019 3:50:00 PM,5/3/2019 10:00:00 PM,Buy,Exit on session close,$1230.00,$3420.00,$0.00,$0.00,$0.00,$0.00,$0.00,$260.00,$1365.00,$135.00,38,
37,NQ 06-26,Backtest,BlueLightning,Short,1,10587.00,10624.50,5/15/2019 7:20:00 PM,5/15/2019 8:30:00 PM,Sell short,Stop loss,($750.00),$2670.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$80.00,$830.00,8,
38,NQ 06-26,Backtest,BlueLightning,Long,1,10668.75,10678.75,5/16/2019 4:20:00 PM,5/16/2019 10:00:00 PM,Buy,Exit on session close,$200.00,$2870.00,$0.00,$0.00,$0.00,$0.00,$0.00,$120.00,$1170.00,$970.00,35,
39,NQ 06-26,Backtest,BlueLightning,Long,1,10538.50,10549.50,5/21/2019 3:50:00 PM,5/21/2019 10:00:00 PM,Buy,Exit on session close,$220.00,$3090.00,$0.00,$0.00,$0.00,$0.00,$0.00,$515.00,$660.00,$440.00,38,
40,NQ 06-26,Backtest,BlueLightning,Long,1,10397.25,10402.00,5/23/2019 9:50:00 PM,5/23/2019 10:00:00 PM,Buy,Exit on session close,$95.00,$3185.00,$0.00,$0.00,$0.00,$0.00,$0.00,$435.00,$175.00,$80.00,2,
41,NQ 06-26,Backtest,BlueLightning,Long,1,10452.75,10415.25,5/24/2019 3:50:00 PM,5/24/2019 4:50:00 PM,Buy,Stop loss,($750.00),$2435.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$265.00,$1015.00,7,
42,NQ 06-26,Backtest,BlueLightning,Long,1,10448.50,10411.00,5/28/2019 4:00:00 PM,5/28/2019 4:40:00 PM,Buy,Stop loss,($750.00),$1685.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$75.00,$825.00,5,
43,NQ 06-26,Backtest,BlueLightning,Long,1,10312.50,10275.00,6/5/2019 3:50:00 PM,6/5/2019 4:00:00 PM,Buy,Stop loss,($750.00),$935.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$30.00,$780.00,2,
44,NQ 06-26,Backtest,BlueLightning,Short,1,10253.75,10291.25,6/5/2019 5:10:00 PM,6/5/2019 5:30:00 PM,Sell short,Stop loss,($750.00),$185.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$140.00,$890.00,3,
45,NQ 06-26,Backtest,BlueLightning,Long,1,10447.25,10507.25,6/7/2019 4:00:00 PM,6/7/2019 10:00:00 PM,Buy,Exit on session close,$1200.00,$1385.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$1840.00,$640.00,37,
46,NQ 06-26,Backtest,BlueLightning,Long,1,10585.00,10592.50,6/10/2019 3:50:00 PM,6/10/2019 10:00:00 PM,Buy,Exit on session close,$150.00,$1535.00,$0.00,$0.00,$0.00,$0.00,$0.00,$110.00,$1595.00,$1445.00,38,
47,NQ 06-26,Backtest,BlueLightning,Long,1,10651.50,10614.00,6/11/2019 4:00:00 PM,6/11/2019 5:40:00 PM,Buy,Stop loss,($750.00),$785.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$435.00,$1185.00,11,
48,NQ 06-26,Backtest,BlueLightning,Long,1,10602.50,10605.25,6/13/2019 3:50:00 PM,6/13/2019 10:00:00 PM,Buy,Exit on session close,$55.00,$840.00,$0.00,$0.00,$0.00,$0.00,$0.00,$525.00,$410.00,$355.00,38,
49,NQ 06-26,Backtest,BlueLightning,Long,1,10587.25,10569.50,6/14/2019 9:40:00 PM,6/14/2019 10:00:00 PM,Buy,Exit on session close,($355.00),$485.00,$0.00,$0.00,$0.00,$0.00,$0.00,$400.00,$85.00,$440.00,3,
50,NQ 06-26,Backtest,BlueLightning,Long,1,10625.75,10616.50,6/17/2019 4:10:00 PM,6/17/2019 10:00:00 PM,Buy,Exit on session close,($185.00),$300.00,$0.00,$0.00,$0.00,$0.00,$0.00,$360.00,$245.00,$430.00,36,
51,NQ 06-26,Backtest,BlueLightning,Long,1,10720.25,10727.50,6/18/2019 3:50:00 PM,6/18/2019 10:00:00 PM,Buy,Exit on session close,$145.00,$445.00,$0.00,$0.00,$0.00,$0.00,$0.00,$155.00,$1240.00,$1095.00,38,
52,NQ 06-26,Backtest,BlueLightning,Long,1,10847.75,10810.25,6/20/2019 3:50:00 PM,6/20/2019 5:20:00 PM,Buy,Stop loss,($750.00),($305.00),$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$215.00,$965.00,10,
53,NQ 06-26,Backtest,BlueLightning,Long,1,10752.75,10743.25,6/27/2019 4:10:00 PM,6/27/2019 9:40:00 PM,Buy,Profit target,($190.00),($495.00),$0.00,$0.00,$0.00,$0.00,$0.00,$585.00,$175.00,$365.00,34,
54,NQ 06-26,Backtest,BlueLightning,Short,1,10749.25,10744.50,6/27/2019 9:40:00 PM,6/27/2019 10:00:00 PM,Sell short,Exit on session close,$95.00,($400.00),$0.00,$0.00,$0.00,$0.00,$0.00,$85.00,$120.00,$25.00,3,
55,NQ 06-26,Backtest,BlueLightning,Long,1,10899.25,10861.75,7/1/2019 3:50:00 PM,7/1/2019 4:40:00 PM,Buy,Stop loss,($750.00),($1150.00),$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$220.00,$970.00,6,
56,NQ 06-26,Backtest,BlueLightning,Long,1,10901.25,10943.50,7/3/2019 3:50:00 PM,7/3/2019 7:00:00 PM,Buy,Exit on session close,$845.00,($305.00),$0.00,$0.00,$0.00,$0.00,$0.00,$60.00,$850.00,$5.00,20,
57,NQ 06-26,Backtest,BlueLightning,Long,1,10982.00,10944.50,7/10/2019 3:50:00 PM,7/10/2019 5:20:00 PM,Buy,Stop loss,($750.00),($1055.00),$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$560.00,$1310.00,10,
58,NQ 06-26,Backtest,BlueLightning,Long,1,11031.00,11048.50,7/15/2019 3:50:00 PM,7/15/2019 10:00:00 PM,Buy,Exit on session close,$350.00,($705.00),$0.00,$0.00,$0.00,$0.00,$0.00,$185.00,$430.00,$80.00,38,
59,NQ 06-26,Backtest,BlueLightning,Long,1,10966.75,10981.25,7/18/2019 8:40:00 PM,7/18/2019 10:00:00 PM,Buy,Exit on session close,$290.00,($415.00),$0.00,$0.00,$0.00,$0.00,$0.00,$80.00,$520.00,$230.00,9,
60,NQ 06-26,Backtest,BlueLightning,Long,1,11015.25,10977.75,7/19/2019 3:50:00 PM,7/19/2019 5:00:00 PM,Buy,Stop loss,($750.00),($1165.00),$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$95.00,$845.00,8,
61,NQ 06-26,Backtest,BlueLightning,Short,1,10988.50,10913.75,7/19/2019 5:10:00 PM,7/19/2019 10:00:00 PM,Sell short,Exit on session close,$1495.00,$330.00,$0.00,$0.00,$0.00,$0.00,$0.00,$330.00,$1585.00,$90.00,30,
62,NQ 06-26,Backtest,BlueLightning,Short,1,10979.25,10981.75,7/22/2019 10:00:00 PM,7/22/2019 10:00:00 PM,Sell short,Exit on session close,($50.00),$280.00,$0.00,$0.00,$0.00,$0.00,$0.00,$90.00,$90.00,$140.00,1,
63,NQ 06-26,Backtest,BlueLightning,Long,1,11003.25,11030.50,7/23/2019 3:50:00 PM,7/23/2019 10:00:00 PM,Buy,Exit on session close,$545.00,$825.00,$0.00,$0.00,$0.00,$0.00,$0.00,$695.00,$560.00,$15.00,38,
64,NQ 06-26,Backtest,BlueLightning,Long,1,11071.50,11086.25,7/24/2019 9:20:00 PM,7/24/2019 10:00:00 PM,Buy,Exit on session close,$295.00,$1120.00,$0.00,$0.00,$0.00,$0.00,$0.00,$5.00,$310.00,$15.00,5,
65,NQ 06-26,Backtest,BlueLightning,Long,1,11083.50,11088.75,7/26/2019 3:50:00 PM,7/26/2019 10:00:00 PM,Buy,Exit on session close,$105.00,$1225.00,$0.00,$0.00,$0.00,$0.00,$0.00,$470.00,$355.00,$250.00,38,
66,NQ 06-26,Backtest,BlueLightning,Long,1,11053.25,11027.50,7/30/2019 8:30:00 PM,7/30/2019 10:00:00 PM,Buy,Exit on session close,($515.00),$710.00,$0.00,$0.00,$0.00,$0.00,$0.00,$745.00,$30.00,$545.00,10,
67,NQ 06-26,Backtest,BlueLightning,Short,1,11037.50,10920.00,7/31/2019 7:10:00 PM,7/31/2019 10:00:00 PM,Sell short,Exit on session close,$2350.00,$3060.00,$0.00,$0.00,$0.00,$0.00,$0.00,$90.00,$3895.00,$1545.00,18,
68,NQ 06-26,Backtest,BlueLightning,Long,1,10567.50,10530.00,8/6/2019 3:50:00 PM,8/6/2019 4:20:00 PM,Buy,Stop loss,($750.00),$2310.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$550.00,$1300.00,4,
69,NQ 06-26,Backtest,BlueLightning,Long,1,10822.75,10785.25,8/13/2019 4:10:00 PM,8/13/2019 5:10:00 PM,Buy,Stop loss,($750.00),$1560.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$545.00,$1295.00,7,
70,NQ 06-26,Backtest,BlueLightning,Long,1,10630.50,10672.75,8/16/2019 3:50:00 PM,8/16/2019 10:00:00 PM,Buy,Exit on session close,$845.00,$2405.00,$0.00,$0.00,$0.00,$0.00,$0.00,$165.00,$1250.00,$405.00,38,
71,NQ 06-26,Backtest,BlueLightning,Long,1,10798.50,10761.00,8/19/2019 3:50:00 PM,8/19/2019 4:20:00 PM,Buy,Stop loss,($750.00),$1655.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$90.00,$840.00,4,
72,NQ 06-26,Backtest,BlueLightning,Long,1,10818.00,10780.50,8/21/2019 4:00:00 PM,8/21/2019 8:10:00 PM,Buy,Stop loss,($750.00),$905.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$155.00,$905.00,26,
73,NQ 06-26,Backtest,BlueLightning,Short,1,10786.00,10534.25,8/23/2019 4:50:00 PM,8/23/2019 10:00:00 PM,Sell short,Exit on session close,$5035.00,$5940.00,$0.00,$0.00,$0.00,$0.00,$0.00,$125.00,$5555.00,$520.00,32,
74,NQ 06-26,Backtest,BlueLightning,Long,1,10694.25,10656.75,8/27/2019 3:50:00 PM,8/27/2019 5:20:00 PM,Buy,Stop loss,($750.00),$5190.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$295.00,$1045.00,10,
75,NQ 06-26,Backtest,BlueLightning,Long,1,10771.00,10733.50,8/29/2019 3:50:00 PM,8/29/2019 4:40:00 PM,Buy,Stop loss,($750.00),$4440.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$310.00,$1060.00,6,
76,NQ 06-26,Backtest,BlueLightning,Long,1,10803.75,10766.25,8/30/2019 3:50:00 PM,8/30/2019 4:30:00 PM,Buy,Stop loss,($750.00),$3690.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$55.00,$805.00,5,
77,NQ 06-26,Backtest,BlueLightning,Long,1,10750.50,10784.00,9/4/2019 3:50:00 PM,9/4/2019 10:00:00 PM,Buy,Exit on session close,$670.00,$4360.00,$0.00,$0.00,$0.00,$0.00,$0.00,$490.00,$795.00,$125.00,38,
78,NQ 06-26,Backtest,BlueLightning,Long,1,10889.50,10926.25,9/5/2019 3:50:00 PM,9/5/2019 10:00:00 PM,Buy,Exit on session close,$735.00,$5095.00,$0.00,$0.00,$0.00,$0.00,$0.00,$115.00,$1155.00,$420.00,38,
79,NQ 06-26,Backtest,BlueLightning,Long,1,10907.75,10950.25,9/11/2019 4:00:00 PM,9/11/2019 10:00:00 PM,Buy,Exit on session close,$850.00,$5945.00,$0.00,$0.00,$0.00,$0.00,$0.00,$215.00,$950.00,$100.00,37,
80,NQ 06-26,Backtest,BlueLightning,Long,1,11011.25,10973.75,9/12/2019 3:50:00 PM,9/12/2019 4:00:00 PM,Buy,Stop loss,($750.00),$5195.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$110.00,$860.00,2,
81,NQ 06-26,Backtest,BlueLightning,Short,1,10924.75,10953.25,9/17/2019 7:30:00 PM,9/17/2019 10:00:00 PM,Sell short,Close position,($570.00),$4625.00,$0.00,$0.00,$0.00,$0.00,$0.00,$595.00,$100.00,$670.00,16,
82,NQ 06-26,Backtest,BlueLightning,Long,1,10953.25,10954.25,9/17/2019 10:00:00 PM,9/17/2019 10:00:00 PM,Buy,Exit on session close,$20.00,$4645.00,$0.00,$0.00,$0.00,$0.00,$0.00,$80.00,$80.00,$60.00,1,
83,NQ 06-26,Backtest,BlueLightning,Long,1,10927.25,10889.75,9/24/2019 4:00:00 PM,9/24/2019 4:30:00 PM,Buy,Stop loss,($750.00),$3895.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$125.00,$875.00,4,
84,NQ 06-26,Backtest,BlueLightning,Long,1,10837.50,10862.75,9/25/2019 8:30:00 PM,9/25/2019 10:00:00 PM,Buy,Exit on session close,$505.00,$4400.00,$0.00,$0.00,$0.00,$0.00,$0.00,$145.00,$925.00,$420.00,10,
85,NQ 06-26,Backtest,BlueLightning,Long,1,10878.25,10840.75,10/1/2019 4:00:00 PM,10/1/2019 4:10:00 PM,Buy,Stop loss,($750.00),$3650.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$55.00,$805.00,2,
86,NQ 06-26,Backtest,BlueLightning,Short,1,10822.50,10741.25,10/1/2019 4:40:00 PM,10/1/2019 10:00:00 PM,Sell short,Exit on session close,$1625.00,$5275.00,$0.00,$0.00,$0.00,$0.00,$0.00,$5.00,$1840.00,$215.00,33,
87,NQ 06-26,Backtest,BlueLightning,Long,1,10743.50,10804.75,10/4/2019 3:50:00 PM,10/4/2019 10:00:00 PM,Buy,Exit on session close,$1225.00,$6500.00,$0.00,$0.00,$0.00,$0.00,$0.00,$350.00,$1395.00,$170.00,38,
88,NQ 06-26,Backtest,BlueLightning,Long,1,10898.25,10891.00,10/11/2019 3:50:00 PM,10/11/2019 10:00:00 PM,Buy,Exit on session close,($145.00),$6355.00,$0.00,$0.00,$0.00,$0.00,$0.00,$385.00,$1195.00,$1340.00,38,
89,NQ 06-26,Backtest,BlueLightning,Long,1,10939.25,10992.75,10/15/2019 4:00:00 PM,10/15/2019 10:00:00 PM,Buy,Exit on session close,$1070.00,$7425.00,$0.00,$0.00,$0.00,$0.00,$0.00,$205.00,$1440.00,$370.00,37,
90,NQ 06-26,Backtest,BlueLightning,Long,1,11009.75,10972.25,10/17/2019 3:50:00 PM,10/17/2019 5:10:00 PM,Buy,Stop loss,($750.00),$6675.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$440.00,$1190.00,9,
91,NQ 06-26,Backtest,BlueLightning,Long,1,11013.50,10976.00,10/22/2019 3:50:00 PM,10/22/2019 5:30:00 PM,Buy,Stop loss,($750.00),$5925.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$295.00,$1045.00,11,
92,NQ 06-26,Backtest,BlueLightning,Long,1,10989.75,11012.00,10/24/2019 3:50:00 PM,10/24/2019 10:00:00 PM,Buy,Exit on session close,$445.00,$6370.00,$0.00,$0.00,$0.00,$0.00,$0.00,$670.00,$555.00,$110.00,38,
93,NQ 06-26,Backtest,BlueLightning,Long,1,11129.25,11156.00,10/28/2019 2:50:00 PM,10/28/2019 9:00:00 PM,Buy,Exit on session close,$535.00,$6905.00,$0.00,$0.00,$0.00,$0.00,$0.00,$170.00,$755.00,$220.00,38,
94,NQ 06-26,Backtest,BlueLightning,Long,1,11122.00,11128.25,10/30/2019 8:20:00 PM,10/30/2019 9:00:00 PM,Buy,Exit on session close,$125.00,$7030.00,$0.00,$0.00,$0.00,$0.00,$0.00,$15.00,$460.00,$335.00,5,
95,NQ 06-26,Backtest,BlueLightning,Long,1,11165.00,11204.75,11/1/2019 2:50:00 PM,11/1/2019 9:00:00 PM,Buy,Exit on session close,$795.00,$7825.00,$0.00,$0.00,$0.00,$0.00,$0.00,$225.00,$800.00,$5.00,38,
96,NQ 06-26,Backtest,BlueLightning,Long,1,11265.50,11253.00,11/4/2019 3:50:00 PM,11/4/2019 10:00:00 PM,Buy,Exit on session close,($250.00),$7575.00,$0.00,$0.00,$0.00,$0.00,$0.00,$495.00,$155.00,$405.00,38,
97,NQ 06-26,Backtest,BlueLightning,Long,1,11291.50,11254.00,11/7/2019 3:50:00 PM,11/7/2019 9:20:00 PM,Buy,Stop loss,($750.00),$6825.00,$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$605.00,$1355.00,34,
98,NQ 06-26,Backtest,BlueLightning,Long,1,11307.25,11311.00,11/12/2019 4:00:00 PM,11/12/2019 10:00:00 PM,Buy,Exit on session close,$75.00,$6900.00,$0.00,$0.00,$0.00,$0.00,$0.00,$495.00,$650.00,$575.00,37,
99,NQ 06-26,Backtest,BlueLightning,Short,1,11290.00,11305.50,11/14/2019 5:30:00 PM,11/14/2019 10:00:00 PM,Sell short,Exit on session close,($310.00),$6590.00,$0.00,$0.00,$0.00,$0.00,$0.00,$430.00,$685.00,$995.00,28,
100,NQ 06-26,Backtest,BlueLightning,Long,1,11342.00,11358.50,11/15/2019 3:50:00 PM,11/15/2019 10:00:00 PM,Buy,Exit on session close,$330.00,$6920.00,$0.00,$0.00,$0.00,$0.00,$0.00,$270.00,$400.00,$70.00,38,
101,NQ 06-26,Backtest,BlueLightning,Long,1,11382.00,11416.25,11/25/2019 3:50:00 PM,11/25/2019 10:00:00 PM,Buy,Exit on session close,$685.00,$7605.00,$0.00,$0.00,$0.00,$0.00,$0.00,$55.00,$700.00,$15.00,38,
102,NQ 06-26,Backtest,BlueLightning,Long,1,11448.50,11488.75,11/27/2019 3:50:00 PM,11/27/2019 10:00:00 PM,Buy,Exit on session close,$805.00,$8410.00,$0.00,$0.00,$0.00,$0.00,$0.00,$130.00,$810.00,$5.00,38,
103,NQ 06-26,Backtest,BlueLightning,Long,1,11348.50,11349.25,12/4/2019 3:50:00 PM,12/4/2019 8:40:00 PM,Buy,Profit target,$15.00,$8425.00,$0.00,$0.00,$0.00,$0.00,$0.00,$295.00,$205.00,$190.00,30,
